StartLine	EndLine	Event	SelectedFields
262432	262456	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=568437.496 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.000000
262457	262501	AIFULLSTOP CALLSITE	ElapsedMs=568482.465 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.044999 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
262502	262518	C1 LIFECYCLE START	ElapsedMs=568494.574 | Actor=PC_Hero | Generation=525 | Status=CANDIDATE | PhysicalCollisionChanged=0
262519	262543	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=568494.603 | Actor=PC_Hero | CurrentAction=29 | CurrentStateTime=0.000000
262544	262568	PRIMARYFIRST StopMotion	ElapsedMs=568494.641
262569	262599	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=568494.666 | Actor=PC_Hero
262600	262624	PRIMARYFIRST PlayMotion	ElapsedMs=568494.665
262625	262635	C1 LIFECYCLE STATUS	ElapsedMs=568494.749 | Event=PERSISTED | Actor=PC_Hero | Generation=525 | Status=PERSISTED | PhysicalCollisionChanged=0
262636	262660	PRIMARYFIRST StopMotion	ElapsedMs=569701.501
262661	262687	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=569701.552 | Actor=PC_Hero
262688	262712	PRIMARYFIRST PlayMotion	ElapsedMs=569701.551
262713	262737	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=569854.323 | Actor=Golem | CurrentAction=1 | CurrentStateTime=0.000000
262738	262764	ENGINE SetCollisionGroup	ElapsedMs=570108.938 | RequestedGroup=7 | BeforeGroup=0 | AfterGroup=0 | PlayerAction=29 | PlayerAniPhase=4 | PlayerStateTime=1.626873 | PlayerCurrentMovementAni=Hero_LieKnockDown_None_2H_P0_SitKnockDown_Begin_N_Back_00_%_00_P0_0.xmot
262765	262789	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=570274.287 | Actor=Golem | CurrentAction=51 | CurrentStateTime=0.000000
262790	262829	AISETSTATE CALLSITE	ElapsedMs=570505.687 | Actor=PC_Hero | CurrentAction=29 | CurrentAniPhase=4 | CurrentStateTime=2.011861 | CurrentMovementAni=Hero_LieKnockDown_None_2H_P0_SitKnockDown_Begin_N_Back_00_%_00_P0_0.xmot
262830	262854	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=570505.760 | Actor=PC_Hero | CurrentAction=29 | CurrentStateTime=2.011861
262855	262881	C1 FINALIZATION	ElapsedMs=570505.786 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=525 | Status=PERSISTED | PhysicalCollisionChanged=0
262882	262906	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=570505.809 | Actor=PC_Hero | CurrentAction=29 | CurrentStateTime=0.000000
262907	262946	AISETSTATE CALLSITE	ElapsedMs=570505.831 | Actor=PC_Hero | CurrentAction=29 | CurrentAniPhase=4 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_LieKnockDown_None_2H_P0_SitKnockDown_Begin_N_Back_00_%_00_P0_0.xmot
262947	262971	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=570505.873 | Actor=PC_Hero | CurrentAction=29 | CurrentStateTime=0.000000
