StartLine	EndLine	Event	SelectedFields
69768	69792	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=212029.140 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
69793	69817	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=212029.164 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
69818	69857	AISETSTATE CALLSITE	ElapsedMs=212038.864 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_Stand_1H_1H_P1_QuickAttackR_Recover_N_Fwd_00_%_00_P1_0_R.xmot
69858	69882	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=212038.933 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
69883	69907	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=212038.954 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
69908	69951	AIFULLSTOP CALLSITE	ElapsedMs=212215.540 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.166992 | CurrentMovementAni=Hero_Stand_1H_1H_P1_QuickAttackR_Recover_N_Fwd_00_%_00_P1_0_R.xmot
69952	69992	AISETSTATE CALLSITE	ElapsedMs=212215.622 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.166992 | CurrentMovementAni=Hero_Stand_1H_1H_P1_QuickAttackR_Recover_N_Fwd_00_%_00_P1_0_R.xmot
69993	70017	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=212215.696 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.166992
70018	70042	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=212215.733 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
70043	70069	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=212379.275 | Actor=PC_Hero
70070	70094	PRIMARYFIRST PlayMotion	ElapsedMs=212379.274
70095	70134	AISETSTATE CALLSITE	ElapsedMs=212650.562 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=5 | CurrentStateTime=0.434989 | CurrentMovementAni=Hero_Stand_1H_1H_P1_Ambient_Loop_N_Fwd_00_%_00_P1_0.xmot
70135	70159	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=212650.631 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.434989
70160	70184	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=212650.653 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
