StartLine	EndLine	Event	SelectedFields
220093	220119	ENGINE SetCollisionGroup	ElapsedMs=509920.383 | RequestedGroup=7 | BeforeGroup=0 | AfterGroup=0 | PlayerAction=0 | PlayerAniPhase=3 | PlayerStateTime=0.160003 | PlayerCurrentMovementAni=Hero_Stand_Shield_1H_P2_Attack_Recover_N_Fwd_00_%_00_P2_0_L.xmot
220120	220159	AISETSTATE CALLSITE	ElapsedMs=509995.483 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.234001 | CurrentMovementAni=Hero_Stand_Shield_1H_P2_Attack_Recover_N_Fwd_00_%_00_P2_0_L.xmot
220160	220184	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=509995.551 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.234001
220185	220209	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=509995.572 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
220210	220231	C1 LIFECYCLE START	ElapsedMs=510006.281 | Actor=PC_Hero | Generation=400 | Status=CANDIDATE | PhysicalCollisionChanged=0
220232	220245	C1-O2 OUTER BINDING	ElapsedMs=510006.321 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=400 | Status=CANDIDATE | PhysicalCollisionChanged=0
220246	220270	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=510006.332 | Actor=PC_Hero | CurrentAction=16 | CurrentStateTime=0.000000
220271	220295	PRIMARYFIRST StopMotion	ElapsedMs=510006.369
220296	220328	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=510006.393 | Actor=PC_Hero
220329	220353	PRIMARYFIRST PlayMotion	ElapsedMs=510006.392
220354	220364	C1 LIFECYCLE STATUS	ElapsedMs=510006.485 | Event=PERSISTED | Actor=PC_Hero | Generation=400 | Status=PERSISTED | PhysicalCollisionChanged=0
220365	220408	AIFULLSTOP CALLSITE	ElapsedMs=510046.595 | Actor=PC_Hero | CurrentAction=16 | CurrentAniPhase=4 | CurrentStateTime=0.041011 | CurrentMovementAni=Hero_Stand_Shield_1H_P2_Parade_Begin_N_Fwd_00_%_00_P1_0.xmot
220409	220445	COMBATMOVE FULLSTOP STACK	ElapsedMs=510046.670 | Actor=PC_Hero | CurrentAction=16 | CurrentAniPhase=4 | CurrentStateTime=0.041011 | CurrentMovementAni=Hero_Stand_Shield_1H_P2_Parade_Begin_N_Fwd_00_%_00_P1_0.xmot
220446	220486	AISETSTATE CALLSITE	ElapsedMs=510046.736 | Actor=PC_Hero | CurrentAction=16 | CurrentAniPhase=4 | CurrentStateTime=0.041011 | CurrentMovementAni=Hero_Stand_Shield_1H_P2_Parade_Begin_N_Fwd_00_%_00_P1_0.xmot
220487	220511	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=510046.779 | Actor=PC_Hero | CurrentAction=16 | CurrentStateTime=0.041011
220512	220554	C1 FINALIZATION	ElapsedMs=510046.804 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=400 | Status=PERSISTED | PhysicalCollisionChanged=0
220555	220579	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=510046.856 | Actor=PC_Hero | CurrentAction=16 | CurrentStateTime=0.000000
220580	220601	C1 LIFECYCLE START	ElapsedMs=510048.456 | Actor=PC_Hero | Generation=401 | Status=CANDIDATE | PhysicalCollisionChanged=0
