Line	Signal	Text
6546	C1_FINAL	CORE C1_FINAL ElapsedMs=105229.126 Actor=Troll Generation=132 Status=PERSISTED SourceCount=2 PhysicalChanged=0 Source[0]=TrollFist Side=RIGHT Outstanding=0 Cleanup=1 Outcome=NO_OP_NO_OUTSTANDING Source[1]=TrollFist Side=LEFT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
6547	C1_FINAL	CORE C1_FINAL ElapsedMs=105365.631 Actor=PC_Hero Generation=133 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=It_2H_Sword_Flamberge Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
6552	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=106023.366 Source=It_2H_Sword_Flamberge UseType=3 Owner=PC_Hero Slot=RIGHT Requested=7 Before=5 After=7 MarkerBitsRetired=0
6558	ON_DAMAGE	CORE ONDAMAGE ElapsedMs=106056.427 Ordinal=60 Target=Troll Arg1=Troll Arg2=Troll Caller=Game.dll+0x00069484 PlayerAction=4 PlayerPhase=1 PlayerMotion=Hero_Stand_None_2H_P0_QuickAttackR_Hit_N_Fwd_00_%_00_P1_90_R.xmot Raw8Fist=<none> Raw8UseType=-1 Raw8Group=-1
6562	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=106213.783 Source=It_2H_Sword_Flamberge UseType=3 Owner=PC_Hero Slot=RIGHT Requested=5 Before=7 After=5 MarkerBitsRetired=1
6563	C1_CLEANUP_FULFILLED	CORE C1 CLEANUP FULFILLED ElapsedMs=106213.811 Actor=PC_Hero Generation=134 Status=PERSISTED Source=It_2H_Sword_Flamberge Side=RIGHT Requests=1 Outstanding=0 CleanupObserved=1 Group=5
6564	C1_FINAL	CORE C1_FINAL ElapsedMs=106308.871 Actor=PC_Hero Generation=134 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=It_2H_Sword_Flamberge Side=RIGHT Outstanding=0 Cleanup=1 Outcome=NO_OP_NO_OUTSTANDING
6569	C1_FINAL	CORE C1_FINAL ElapsedMs=106435.716 Actor=Troll Generation=136 Status=PERSISTED SourceCount=2 PhysicalChanged=0 Source[0]=TrollFist Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING Source[1]=TrollFist Side=LEFT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
6573	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=106573.458 Source=It_2H_Sword_Flamberge UseType=3 Owner=PC_Hero Slot=RIGHT Requested=7 Before=5 After=7 MarkerBitsRetired=0
6576	ON_DAMAGE	CORE ONDAMAGE ElapsedMs=106613.665 Ordinal=61 Target=Troll Arg1=Troll Arg2=Troll Caller=Game.dll+0x00069484 PlayerAction=5 PlayerPhase=1 PlayerMotion=Hero_Stand_None_2H_P1_QuickAttackL_Hit_N_Fwd_00_%_00_P0_90_L.xmot Raw8Fist=<none> Raw8UseType=-1 Raw8Group=-1
