Line	Signal	Text
1161	C1_FINAL	CORE C1_FINAL ElapsedMs=138453.812 Actor=PC_Hero Generation=122 Status=PERSISTED SourceCount=2 PhysicalChanged=0 Source[0]=It_1H_Longsword_01 Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING Source[1]=It_1H_Longsword_01 Side=LEFT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
1164	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=138465.009 Source=It_1H_Longsword_01 UseType=2 Owner=PC_Hero Slot=RIGHT Requested=7 Before=5 After=7 MarkerBitsRetired=0
1169	ON_DAMAGE	CORE ONDAMAGE ElapsedMs=138465.678 Ordinal=41 Target=Varant_Snapper_01 Arg1=Varant_Snapper_01 Arg2=Varant_Snapper_01 Caller=Game.dll+0x00069484 PlayerAction=30 PlayerPhase=1 PlayerMotion=Hero_SitKnockDown_1H_1H_P0_GetUpAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot Raw8Fist=<none> Raw8UseType=-1 Raw8Group=-1
1170	ON_DAMAGE	CORE ONDAMAGE ElapsedMs=138465.903 Ordinal=42 Target=Varant_Snapper_01 Arg1=Varant_Snapper_01 Arg2=Varant_Snapper_01 Caller=Game.dll+0x00069484 PlayerAction=30 PlayerPhase=1 PlayerMotion=Hero_SitKnockDown_1H_1H_P0_GetUpAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot Raw8Fist=<none> Raw8UseType=-1 Raw8Group=-1
1179	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=138557.658 Source=It_1H_Longsword_01 UseType=2 Owner=PC_Hero Slot=RIGHT Requested=7 Before=7 After=7 MarkerBitsRetired=0
1181	C1_FINAL	CORE C1_FINAL ElapsedMs=138664.481 Actor=Varant_Snapper_01 Generation=129 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=Fist Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
1182	C1_FINAL	CORE C1_FINAL ElapsedMs=138764.445 Actor=Varant_Snapper_01 Generation=133 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=Fist Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
1183	C1_FINAL	CORE C1_FINAL ElapsedMs=138764.869 Actor=Varant_Snapper_01 Generation=134 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=Fist Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
1189	ON_DAMAGE	CORE ONDAMAGE ElapsedMs=138818.614 Ordinal=43 Target=Varant_Snapper_01 Arg1=Varant_Snapper_01 Arg2=Varant_Snapper_01 Caller=Game.dll+0x00069484 PlayerAction=30 PlayerPhase=1 PlayerMotion=Hero_SitKnockDown_1H_1H_P0_GetUpAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot Raw8Fist=<none> Raw8UseType=-1 Raw8Group=-1
1193	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=138852.588 Source=It_1H_Longsword_01 UseType=2 Owner=PC_Hero Slot=RIGHT Requested=5 Before=7 After=5 MarkerBitsRetired=0
