Line	Signal	Text
17196	C1_FINAL	CORE C1_FINAL ElapsedMs=1619463.004 Actor=Bloodfly Generation=2040 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=Fist Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
17197	C1_FINAL	CORE C1_FINAL ElapsedMs=1619667.822 Actor=PC_Hero Generation=2041 Status=PERSISTED SourceCount=2 PhysicalChanged=0 Source[0]=It_1H_Longsword_01 Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING Source[1]=It_1H_Longsword_01 Side=LEFT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
17202	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=1619958.293 Source=It_1H_Longsword_01 UseType=2 Owner=PC_Hero Slot=RIGHT Requested=7 Before=5 After=7 MarkerBitsRetired=0
17204	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=1619958.334 Source=It_1H_Longsword_01 UseType=2 Owner=PC_Hero Slot=LEFT Requested=7 Before=5 After=7 MarkerBitsRetired=0
17213	C1_FINAL	CORE C1_FINAL ElapsedMs=1620101.429 Actor=Bloodfly Generation=2044 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=<not-live> Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
17217	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=1620243.670 Source=It_1H_Longsword_01 UseType=2 Owner=PC_Hero Slot=RIGHT Requested=5 Before=7 After=5 MarkerBitsRetired=1
17218	C1_CLEANUP_FULFILLED	CORE C1 CLEANUP FULFILLED ElapsedMs=1620243.691 Actor=PC_Hero Generation=2042 Status=PERSISTED Source=It_1H_Longsword_01 Side=RIGHT Requests=1 Outstanding=0 CleanupObserved=1 Group=5
17219	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=1620243.711 Source=It_1H_Longsword_01 UseType=2 Owner=PC_Hero Slot=LEFT Requested=5 Before=7 After=5 MarkerBitsRetired=1
17220	C1_CLEANUP_FULFILLED	CORE C1 CLEANUP FULFILLED ElapsedMs=1620243.721 Actor=PC_Hero Generation=2042 Status=PERSISTED Source=It_1H_Longsword_01 Side=LEFT Requests=1 Outstanding=0 CleanupObserved=1 Group=5
17221	C1_FINAL	CORE C1_FINAL ElapsedMs=1620243.744 Actor=PC_Hero Generation=2042 Status=PERSISTED SourceCount=2 PhysicalChanged=0 Source[0]=It_1H_Longsword_01 Side=RIGHT Outstanding=0 Cleanup=1 Outcome=NO_OP_NO_OUTSTANDING Source[1]=It_1H_Longsword_01 Side=LEFT Outstanding=0 Cleanup=1 Outcome=NO_OP_NO_OUTSTANDING
17226	C1_FINAL	CORE C1_FINAL ElapsedMs=1620525.880 Actor=Bloodfly Generation=2045 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=Fist Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
17227	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=1620611.181 Source=It_1H_Longsword_01 UseType=2 Owner=PC_Hero Slot=RIGHT Requested=7 Before=5 After=7 MarkerBitsRetired=0
17229	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=1620611.280 Source=It_1H_Longsword_01 UseType=2 Owner=PC_Hero Slot=LEFT Requested=7 Before=5 After=7 MarkerBitsRetired=0
17235	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=1620889.770 Source=It_1H_Longsword_01 UseType=2 Owner=PC_Hero Slot=RIGHT Requested=5 Before=7 After=5 MarkerBitsRetired=1
17236	C1_CLEANUP_FULFILLED	CORE C1 CLEANUP FULFILLED ElapsedMs=1620889.790 Actor=PC_Hero Generation=2046 Status=PERSISTED Source=It_1H_Longsword_01 Side=RIGHT Requests=1 Outstanding=0 CleanupObserved=1 Group=5
17237	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=1620889.806 Source=It_1H_Longsword_01 UseType=2 Owner=PC_Hero Slot=LEFT Requested=5 Before=7 After=5 MarkerBitsRetired=1
17238	C1_CLEANUP_FULFILLED	CORE C1 CLEANUP FULFILLED ElapsedMs=1620889.814 Actor=PC_Hero Generation=2046 Status=PERSISTED Source=It_1H_Longsword_01 Side=LEFT Requests=1 Outstanding=0 CleanupObserved=1 Group=5
17239	C1_FINAL	CORE C1_FINAL ElapsedMs=1620889.834 Actor=PC_Hero Generation=2046 Status=PERSISTED SourceCount=2 PhysicalChanged=0 Source[0]=It_1H_Longsword_01 Side=RIGHT Outstanding=0 Cleanup=1 Outcome=NO_OP_NO_OUTSTANDING Source[1]=It_1H_Longsword_01 Side=LEFT Outstanding=0 Cleanup=1 Outcome=NO_OP_NO_OUTSTANDING
17246	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=1621381.955 Source=Fist UseType=8 Owner=<unresolved> Slot=NONE Requested=7 Before=0 After=0 MarkerBitsRetired=0
17247	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=1621416.265 Source=It_1H_Longsword_01 UseType=2 Owner=PC_Hero Slot=RIGHT Requested=7 Before=5 After=7 MarkerBitsRetired=0
17249	C1_FINAL	CORE C1_FINAL ElapsedMs=1621488.583 Actor=Bloodfly Generation=2047 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=<not-live> Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
17250	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=1621697.150 Source=It_1H_Longsword_01 UseType=2 Owner=PC_Hero Slot=RIGHT Requested=5 Before=7 After=5 MarkerBitsRetired=0
17251	C1_CLEANUP_FULFILLED	CORE C1 CLEANUP FULFILLED ElapsedMs=1621697.179 Actor=PC_Hero Generation=2048 Status=PERSISTED Source=It_1H_Longsword_01 Side=RIGHT Requests=1 Outstanding=0 CleanupObserved=1 Group=5
17252	C1_FINAL	CORE C1_FINAL ElapsedMs=1621697.200 Actor=PC_Hero Generation=2048 Status=PERSISTED SourceCount=2 PhysicalChanged=0 Source[0]=It_1H_Longsword_01 Side=RIGHT Outstanding=0 Cleanup=1 Outcome=NO_OP_NO_OUTSTANDING Source[1]=It_1H_Longsword_01 Side=LEFT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
17257	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=1622101.458 Source=It_1H_Longsword_01 UseType=2 Owner=PC_Hero Slot=LEFT Requested=7 Before=5 After=7 MarkerBitsRetired=0
17259	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=1622376.265 Source=It_1H_Longsword_01 UseType=2 Owner=PC_Hero Slot=LEFT Requested=5 Before=7 After=5 MarkerBitsRetired=0
17260	C1_CLEANUP_FULFILLED	CORE C1 CLEANUP FULFILLED ElapsedMs=1622376.295 Actor=PC_Hero Generation=2049 Status=PERSISTED Source=It_1H_Longsword_01 Side=LEFT Requests=1 Outstanding=0 CleanupObserved=1 Group=5
