Line	Signal	Text
5	CLEAR_TRIGGERED_LIST	C1Repair: exact outstanding live equipped Item_Attack source -> Item_Equipped after native AISetState opportunity; no ClearTriggeredList.
18	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=84810.950 Source=It_2H_Sword_Flamberge UseType=3 Owner=PC_Hero Slot=RIGHT Requested=7 Before=5 After=7 MarkerBitsRetired=0
21	ON_DAMAGE	CORE ONDAMAGE ElapsedMs=84846.325 Ordinal=1 Target=ScorpionKing Arg1=ScorpionKing Arg2=ScorpionKing Caller=Game.dll+0x00069484 PlayerAction=1 PlayerPhase=1 PlayerMotion=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot Raw8Fist=<none> Raw8UseType=-1 Raw8Group=-1
25	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=85020.950 Source=It_2H_Sword_Flamberge UseType=3 Owner=PC_Hero Slot=RIGHT Requested=5 Before=7 After=5 MarkerBitsRetired=1
26	C1_CLEANUP_FULFILLED	CORE C1 CLEANUP FULFILLED ElapsedMs=85020.969 Actor=PC_Hero Generation=2 Status=PERSISTED Source=It_2H_Sword_Flamberge Side=RIGHT Requests=1 Outstanding=0 CleanupObserved=1 Group=5
27	C1_FINAL	CORE C1_FINAL ElapsedMs=85020.993 Actor=PC_Hero Generation=2 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=It_2H_Sword_Flamberge Side=RIGHT Outstanding=0 Cleanup=1 Outcome=NO_OP_NO_OUTSTANDING
30	C1_FINAL	CORE C1_FINAL ElapsedMs=85152.840 Actor=ScorpionKing Generation=3 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=Fist Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
35	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=85558.735 Source=It_2H_Sword_Flamberge UseType=3 Owner=PC_Hero Slot=RIGHT Requested=7 Before=5 After=7 MarkerBitsRetired=0
38	ON_DAMAGE	CORE ONDAMAGE ElapsedMs=85595.897 Ordinal=2 Target=ScorpionKing Arg1=ScorpionKing Arg2=ScorpionKing Caller=Game.dll+0x00069484 PlayerAction=1 PlayerPhase=1 PlayerMotion=Hero_Stand_None_2H_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot Raw8Fist=<none> Raw8UseType=-1 Raw8Group=-1
42	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=85771.676 Source=It_2H_Sword_Flamberge UseType=3 Owner=PC_Hero Slot=RIGHT Requested=5 Before=7 After=5 MarkerBitsRetired=1
43	C1_CLEANUP_FULFILLED	CORE C1 CLEANUP FULFILLED ElapsedMs=85771.695 Actor=PC_Hero Generation=5 Status=PERSISTED Source=It_2H_Sword_Flamberge Side=RIGHT Requests=1 Outstanding=0 CleanupObserved=1 Group=5
44	C1_FINAL	CORE C1_FINAL ElapsedMs=85771.719 Actor=PC_Hero Generation=5 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=It_2H_Sword_Flamberge Side=RIGHT Outstanding=0 Cleanup=1 Outcome=NO_OP_NO_OUTSTANDING
45	C1_FINAL	CORE C1_FINAL ElapsedMs=85903.946 Actor=ScorpionKing Generation=6 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=Fist Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
52	COLLISION_GROUP	CORE COLLISION_GROUP ElapsedMs=86366.773 Source=It_2H_Sword_Flamberge UseType=3 Owner=PC_Hero Slot=RIGHT Requested=7 Before=5 After=7 MarkerBitsRetired=0
