StartLine	EndLine	Event	SelectedFields
110988	111014	ENGINE SetCollisionGroup	ElapsedMs=416333.936 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | PlayerAction=1 | PlayerAniPhase=1 | PlayerStateTime=0.259980 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
111015	111044	OUTER_FRAME OFFENSE	ElapsedMs=416333.961 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=E6F5CA10 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | CurrentAction=1 | CurrentStateTime=0.259980
111045	111069	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=416631.412 | Actor=It_2H_Sword_Flamberge | CurrentAction=0 | CurrentStateTime=0.000000
111070	111094	PRIMARYFIRST StopMotion	ElapsedMs=416631.481
111095	111127	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=416631.509 | Actor=PC_Hero
111128	111152	PRIMARYFIRST PlayMotion	ElapsedMs=416631.509
111153	111195	AIFULLSTOP CALLSITE	ElapsedMs=417231.209 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentStateTime=1.156878 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
111196	111231	COMBATMOVE FULLSTOP STACK	ElapsedMs=417231.323 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentStateTime=1.156878 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
111232	111248	C1 CLEANUP FULFILLED	ElapsedMs=417231.430 | Actor=PC_Hero | Generation=178 | Status=PERSISTED | Source=It_2H_Sword_Flamberge | SourceAddress=E6F5CA10 | ActualGroup=5 | PhysicalCollisionChanged=0
111249	111275	ENGINE SetCollisionGroup	ElapsedMs=417231.446 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=1 | PlayerAniPhase=3 | PlayerStateTime=0.000000 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
111276	111296	NATIVE CLEANUP CALL SITE	ElapsedMs=417231.465 | Source=It_2H_Sword_Flamberge | SourceAddress=E6F5CA10 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5
111297	111326	OUTER_FRAME CLEANUP	ElapsedMs=417231.487 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=E6F5CA10 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | CurrentAction=1 | CurrentStateTime=0.000000
111327	111366	AISETSTATE CALLSITE	ElapsedMs=417231.509 | Actor=PC_Hero | CurrentAction=59 | CurrentAniPhase=3 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
111367	111391	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=417231.575 | Actor=PC_Hero | CurrentAction=59 | CurrentStateTime=0.000000
111392	111413	C1 FINALIZATION	ElapsedMs=417231.597 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=178 | Status=PERSISTED | PhysicalCollisionChanged=0
111414	111438	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=417231.615 | Actor=PC_Hero | CurrentAction=59 | CurrentStateTime=0.000000
111439	111463	PRIMARYFIRST StopMotion	ElapsedMs=417266.110
111464	111490	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=417266.160 | Actor=PC_Hero
111491	111515	PRIMARYFIRST PlayMotion	ElapsedMs=417266.159
111516	111540	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=417334.975 | Actor=ReddockOrcScout02 | CurrentAction=14 | CurrentStateTime=0.000000
111541	111565	PRIMARYFIRST StopMotion	ElapsedMs=417335.224
111566	111592	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=417335.257 | Actor=PC_Hero
111593	111617	PRIMARYFIRST PlayMotion	ElapsedMs=417335.256
111618	111642	PRIMARYFIRST StopMotion	ElapsedMs=417411.075
111643	111669	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=417411.146 | Actor=PC_Hero
111670	111694	PRIMARYFIRST PlayMotion	ElapsedMs=417411.144
111695	111719	PRIMARYFIRST StopMotion	ElapsedMs=417495.105
111720	111746	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=417495.157 | Actor=PC_Hero
111747	111771	PRIMARYFIRST PlayMotion	ElapsedMs=417495.156
111772	111796	PRIMARYFIRST StopMotion	ElapsedMs=417505.968
111797	111823	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=417506.020 | Actor=PC_Hero
111824	111848	PRIMARYFIRST PlayMotion	ElapsedMs=417506.019
111849	111891	AIFULLSTOP CALLSITE	ElapsedMs=417580.660 | Actor=PC_Hero | CurrentAction=59 | CurrentAniPhase=12 | CurrentStateTime=0.339899 | CurrentMovementAni=Hero_Stand_None_2H_P1_Move_Turn90_N_Right_00_%_00_P1_0.xmot
111892	111916	PRIMARYFIRST StopMotion	ElapsedMs=417580.819
111917	111941	PRIMARYFIRST StopMotion	ElapsedMs=417580.910
111942	111968	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=417580.946 | Actor=PC_Hero
111969	111993	PRIMARYFIRST PlayMotion	ElapsedMs=417580.945
111994	112033	AISETSTATE CALLSITE	ElapsedMs=417581.351 | Actor=PC_Hero | CurrentAction=59 | CurrentAniPhase=12 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_Stand_None_2H_P1_Move_Stand_N_Fwd_00_%_00_P1_0.xmot
112034	112058	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=417581.446 | Actor=PC_Hero | CurrentAction=59 | CurrentStateTime=0.000000
112059	112083	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=417581.466 | Actor=PC_Hero | CurrentAction=59 | CurrentStateTime=0.000000
112084	112108	PRIMARYFIRST StopMotion	ElapsedMs=417591.448
112109	112133	PRIMARYFIRST StopMotion	ElapsedMs=417591.492
112134	112160	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=417591.521 | Actor=PC_Hero
112161	112185	PRIMARYFIRST PlayMotion	ElapsedMs=417591.520
112186	112225	AISETSTATE CALLSITE	ElapsedMs=417591.644 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=12 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_Stand_None_2H_P1_Move_Turn90_N_Right_00_%_00_P1_0.xmot
112226	112250	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=417591.688 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
112251	112275	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=417591.710 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
112276	112292	C1 LIFECYCLE START	ElapsedMs=417603.862 | Actor=PC_Hero | Generation=181 | Status=CANDIDATE | PhysicalCollisionChanged=0
112293	112306	C1-O2 OUTER BINDING	ElapsedMs=417603.895 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=181 | Status=CANDIDATE | PhysicalCollisionChanged=0
112307	112331	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=417603.906 | Actor=PC_Hero | CurrentAction=2 | CurrentStateTime=0.000000
112332	112356	PRIMARYFIRST StopMotion	ElapsedMs=417603.941
112357	112388	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=417603.964 | Actor=PC_Hero
112389	112413	PRIMARYFIRST PlayMotion	ElapsedMs=417603.963
112414	112424	C1 LIFECYCLE STATUS	ElapsedMs=417604.056 | Event=PERSISTED | Actor=PC_Hero | Generation=181 | Status=PERSISTED | PhysicalCollisionChanged=0
112425	112449	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=417895.627 | Actor=ReddockOrcScout02 | CurrentAction=14 | CurrentStateTime=0.562958
112450	112476	ENGINE SetCollisionGroup	ElapsedMs=417895.736 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | PlayerAction=2 | PlayerAniPhase=0 | PlayerStateTime=0.294969 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P1_PowerAttack_Raise_N_Fwd_00_%_00_P1_0_R.xmot
112477	112490	C1-O2 OUTER BINDING	ElapsedMs=418194.033 | Event=COMBAT_MOVE_REUSED | Actor=PC_Hero | Generation=181 | Status=PERSISTED | PhysicalCollisionChanged=0
112491	112515	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=418194.065 | Actor=PC_Hero | CurrentAction=2 | CurrentStateTime=0.591947
112516	112540	PRIMARYFIRST StopMotion	ElapsedMs=418194.105
112541	112571	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=418194.134 | Actor=PC_Hero
112572	112596	PRIMARYFIRST PlayMotion	ElapsedMs=418194.133
112597	112613	C1 OFFENSE REQUEST	ElapsedMs=418194.280 | Actor=PC_Hero | Generation=181 | Status=PERSISTED | Source=It_2H_Sword_Flamberge | SourceAddress=E6F5CA10 | ActualGroup=7 | PhysicalCollisionChanged=0
112614	112640	ENGINE SetCollisionGroup	ElapsedMs=418194.296 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | PlayerAction=2 | PlayerAniPhase=1 | PlayerStateTime=0.591947 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P1_PowerAttack_Hit_N_Fwd_00_%_00_P0_120_R.xmot
112641	112670	OUTER_FRAME OFFENSE	ElapsedMs=418194.318 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=E6F5CA10 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | CurrentAction=2 | CurrentStateTime=0.591947
112671	112715	AIFULLSTOP CALLSITE	ElapsedMs=418263.761 | Actor=PC_Hero | CurrentAction=2 | CurrentAniPhase=1 | CurrentStateTime=0.668941 | CurrentMovementAni=Hero_Stand_None_2H_P1_PowerAttack_Hit_N_Fwd_00_%_00_P0_120_R.xmot
112716	112753	COMBATMOVE FULLSTOP STACK	ElapsedMs=418263.843 | Actor=PC_Hero | CurrentAction=2 | CurrentAniPhase=1 | CurrentStateTime=0.668941 | CurrentMovementAni=Hero_Stand_None_2H_P1_PowerAttack_Hit_N_Fwd_00_%_00_P0_120_R.xmot
112754	112770	C1 CLEANUP FULFILLED	ElapsedMs=418271.541 | Actor=PC_Hero | Generation=181 | Status=PERSISTED | Source=It_2H_Sword_Flamberge | SourceAddress=E6F5CA10 | ActualGroup=5 | PhysicalCollisionChanged=0
112771	112797	ENGINE SetCollisionGroup	ElapsedMs=418271.575 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=2 | PlayerAniPhase=1 | PlayerStateTime=0.000000 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P1_PowerAttack_Hit_N_Fwd_00_%_00_P0_120_R.xmot
112798	112818	NATIVE CLEANUP CALL SITE	ElapsedMs=418271.597 | Source=It_2H_Sword_Flamberge | SourceAddress=E6F5CA10 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5
112819	112848	OUTER_FRAME CLEANUP	ElapsedMs=418271.626 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=E6F5CA10 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | CurrentAction=2 | CurrentStateTime=0.000000
112849	112865	C1 LIFECYCLE START	ElapsedMs=418273.002 | Actor=PC_Hero | Generation=182 | Status=CANDIDATE | PhysicalCollisionChanged=0
112866	112890	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=418273.022 | Actor=PC_Hero | CurrentAction=29 | CurrentStateTime=0.000000
112891	112915	PRIMARYFIRST StopMotion	ElapsedMs=418273.334
112916	112946	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=418273.363 | Actor=PC_Hero
112947	112971	PRIMARYFIRST PlayMotion	ElapsedMs=418273.362
112972	112982	C1 LIFECYCLE STATUS	ElapsedMs=418273.449 | Event=PERSISTED | Actor=PC_Hero | Generation=182 | Status=PERSISTED | PhysicalCollisionChanged=0
112983	113009	ENGINE SetCollisionGroup	ElapsedMs=418498.695 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=29 | PlayerAniPhase=4 | PlayerStateTime=0.226989 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P1_LieKnockDown_Begin_N_Fwd_00_%_00_P0_150.xmot
113010	113034	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=418498.744 | Actor=ReddockOrcScout02 | CurrentAction=14 | CurrentStateTime=1.163919
113035	113059	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=418874.967 | Actor=ReddockOrcScout02 | CurrentAction=10 | CurrentStateTime=0.000000
113060	113084	MARKER OWNERSHIP DECISION	ElapsedMs=418875.053 | Actor=ReddockOrcScout02 | CurrentMovementAni=Orc_Parade_None_2H_P0_WhirlAttack_Hit_N_Fwd_00_%_00_P0_150_R.xmot
113085	113111	ENGINE SetCollisionGroup	ElapsedMs=419125.986 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | PlayerAction=29 | PlayerAniPhase=4 | PlayerStateTime=0.854973 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P1_LieKnockDown_Begin_N_Fwd_00_%_00_P0_150.xmot
113112	113138	ENGINE SetCollisionGroup	ElapsedMs=419478.392 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=29 | PlayerAniPhase=4 | PlayerStateTime=1.205952 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P1_LieKnockDown_Begin_N_Fwd_00_%_00_P0_150.xmot
113139	113163	PRIMARYFIRST StopMotion	ElapsedMs=419483.163
113164	113190	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=419483.199 | Actor=PC_Hero
113191	113215	PRIMARYFIRST PlayMotion	ElapsedMs=419483.197
113216	113255	AISETSTATE CALLSITE	ElapsedMs=420286.980 | Actor=PC_Hero | CurrentAction=29 | CurrentAniPhase=4 | CurrentStateTime=2.014890 | CurrentMovementAni=Hero_LieKnockDown_None_2H_P0_SitKnockDown_Begin_N_Fwd_00_%_00_P0_0.xmot
113256	113280	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=420287.054 | Actor=PC_Hero | CurrentAction=29 | CurrentStateTime=2.014890
113281	113302	C1 FINALIZATION	ElapsedMs=420287.079 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=182 | Status=PERSISTED | PhysicalCollisionChanged=0
113303	113327	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=420287.099 | Actor=PC_Hero | CurrentAction=29 | CurrentStateTime=0.000000
113328	113367	AISETSTATE CALLSITE	ElapsedMs=420452.667 | Actor=PC_Hero | CurrentAction=29 | CurrentAniPhase=4 | CurrentStateTime=0.154000 | CurrentMovementAni=Hero_LieKnockDown_None_2H_P0_SitKnockDown_Begin_N_Fwd_00_%_00_P0_0.xmot
113368	113392	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=420452.743 | Actor=PC_Hero | CurrentAction=29 | CurrentStateTime=0.154000
113393	113417	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=420452.769 | Actor=PC_Hero | CurrentAction=29 | CurrentStateTime=0.000000
113418	113429	C1 INVARIANT WARNING	ElapsedMs=420462.820 | Code=UNOWNED_PLAYER_OFFENSE_REQUEST | Actor=PC_Hero | Generation=0 | Source=It_2H_Sword_Flamberge | SourceAddress=E6F5CA10 | ActualGroup=7 | PhysicalCollisionChanged=0
113430	113456	ENGINE SetCollisionGroup	ElapsedMs=420462.853 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | PlayerAction=30 | PlayerAniPhase=4 | PlayerStateTime=0.000000 | PlayerCurrentMovementAni=Hero_LieKnockDown_None_2H_P0_SitKnockDown_Begin_N_Fwd_00_%_00_P0_0.xmot
113457	113486	OUTER_FRAME OFFENSE	ElapsedMs=420462.877 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=E6F5CA10 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | CurrentAction=30 | CurrentStateTime=0.000000
113487	113503	C1 LIFECYCLE START	ElapsedMs=420462.907 | Actor=PC_Hero | Generation=184 | Status=CANDIDATE | PhysicalCollisionChanged=0
113504	113517	C1-O2 OUTER BINDING	ElapsedMs=420462.925 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=184 | Status=CANDIDATE | PhysicalCollisionChanged=0
113518	113542	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=420462.937 | Actor=PC_Hero | CurrentAction=30 | CurrentStateTime=0.000000
113543	113567	PRIMARYFIRST StopMotion	ElapsedMs=420463.036
113568	113599	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=420463.075 | Actor=PC_Hero
113600	113624	PRIMARYFIRST PlayMotion	ElapsedMs=420463.074
113625	113635	C1 LIFECYCLE STATUS	ElapsedMs=420463.170 | Event=PERSISTED | Actor=PC_Hero | Generation=184 | Status=PERSISTED | PhysicalCollisionChanged=0
113636	113652	C1 OFFENSE REQUEST	ElapsedMs=420571.049 | Actor=PC_Hero | Generation=184 | Status=PERSISTED | Source=It_2H_Sword_Flamberge | SourceAddress=E6F5CA10 | ActualGroup=7 | PhysicalCollisionChanged=0
113653	113679	ENGINE SetCollisionGroup	ElapsedMs=420571.085 | RequestedGroup=7 | BeforeGroup=7 | AfterGroup=7 | PlayerAction=30 | PlayerAniPhase=1 | PlayerStateTime=0.106998 | PlayerCurrentMovementAni=Hero_SitKnockDown_None_2H_P0_GetUpAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
113680	113709	OUTER_FRAME OFFENSE	ElapsedMs=420571.110 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=E6F5CA10 | RequestedGroup=7 | BeforeGroup=7 | AfterGroup=7 | CurrentAction=30 | CurrentStateTime=0.106998
113710	113734	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=420712.989 | Actor=ReddockOrcScout02 | CurrentAction=2 | CurrentStateTime=0.000000
113735	113757	COMBATMOVE STARTRECOVER BEGIN	ElapsedMs=420873.610 | Actor=PC_Hero | CurrentAction=30 | CurrentAniPhase=1 | CurrentMovementAni=Hero_SitKnockDown_None_2H_P0_GetUpAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
113758	113781	HIT STARTRECOVER BEGIN STACK	ElapsedMs=420873.659 | Actor=PC_Hero | CurrentAction=30 | CurrentAniPhase=1 | CurrentStateTime=0.405971 | CurrentMovementAni=Hero_SitKnockDown_None_2H_P0_GetUpAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
113782	113806	PRIMARYFIRST StopMotion	ElapsedMs=420873.715
113807	113833	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=420873.743 | Actor=PC_Hero
113834	113858	PRIMARYFIRST PlayMotion	ElapsedMs=420873.742
113859	113881	COMBATMOVE STARTRECOVER END	ElapsedMs=420873.811 | Actor=PC_Hero | CurrentAction=30 | CurrentAniPhase=3 | CurrentMovementAni=Hero_SitKnockDown_None_2H_P0_GetUpAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
113882	113898	C1 CLEANUP FULFILLED	ElapsedMs=420873.870 | Actor=PC_Hero | Generation=184 | Status=PERSISTED | Source=It_2H_Sword_Flamberge | SourceAddress=E6F5CA10 | ActualGroup=5 | PhysicalCollisionChanged=0
113899	113925	ENGINE SetCollisionGroup	ElapsedMs=420873.969 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=30 | PlayerAniPhase=3 | PlayerStateTime=0.405971 | PlayerCurrentMovementAni=Hero_SitKnockDown_None_2H_P0_GetUpAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
113926	113945	NATIVE CLEANUP CALL SITE	ElapsedMs=420873.990 | Source=It_2H_Sword_Flamberge | SourceAddress=E6F5CA10 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5
113946	113975	OUTER_FRAME CLEANUP	ElapsedMs=420874.013 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=E6F5CA10 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | CurrentAction=30 | CurrentStateTime=0.405971
113976	114015	AISETSTATE CALLSITE	ElapsedMs=420874.055 | Actor=PC_Hero | CurrentAction=30 | CurrentAniPhase=3 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_SitKnockDown_None_2H_P0_GetUpAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
114016	114040	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=420874.094 | Actor=PC_Hero | CurrentAction=30 | CurrentStateTime=0.000000
114041	114062	C1 FINALIZATION	ElapsedMs=420874.145 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=184 | Status=PERSISTED | PhysicalCollisionChanged=0
114063	114087	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=420874.168 | Actor=PC_Hero | CurrentAction=30 | CurrentStateTime=0.000000
114088	114127	AISETSTATE CALLSITE	ElapsedMs=420952.071 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.067008 | CurrentMovementAni=Hero_SitKnockDown_None_2H_P1_GetUpAttack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
114128	114152	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=420952.139 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.067008
114153	114177	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=420952.161 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
114178	114194	C1 LIFECYCLE START	ElapsedMs=420964.009 | Actor=PC_Hero | Generation=186 | Status=CANDIDATE | PhysicalCollisionChanged=0
114195	114208	C1-O2 OUTER BINDING	ElapsedMs=420964.046 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=186 | Status=CANDIDATE | PhysicalCollisionChanged=0
114209	114233	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=420964.057 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.000000
114234	114258	PRIMARYFIRST StopMotion	ElapsedMs=420964.095
114259	114290	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=420964.120 | Actor=PC_Hero
114291	114315	PRIMARYFIRST PlayMotion	ElapsedMs=420964.119
114316	114326	C1 LIFECYCLE STATUS	ElapsedMs=420964.219 | Event=PERSISTED | Actor=PC_Hero | Generation=186 | Status=PERSISTED | PhysicalCollisionChanged=0
114327	114351	MARKER OWNERSHIP DECISION	ElapsedMs=420964.237 | Actor=PC_Hero | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
114352	114376	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=421159.695 | Actor=ReddockOrcScout02 | CurrentAction=2 | CurrentStateTime=0.445985
114377	114403	ENGINE SetCollisionGroup	ElapsedMs=421159.800 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | PlayerAction=1 | PlayerAniPhase=1 | PlayerStateTime=0.199985 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
114404	114420	C1 OFFENSE REQUEST	ElapsedMs=421222.514 | Actor=PC_Hero | Generation=186 | Status=PERSISTED | Source=It_2H_Sword_Flamberge | SourceAddress=E6F5CA10 | ActualGroup=7 | PhysicalCollisionChanged=0
114421	114447	ENGINE SetCollisionGroup	ElapsedMs=421222.548 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | PlayerAction=1 | PlayerAniPhase=1 | PlayerStateTime=0.258973 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
114448	114477	OUTER_FRAME OFFENSE	ElapsedMs=421222.572 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=E6F5CA10 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | CurrentAction=1 | CurrentStateTime=0.258973
114478	114504	ENGINE SetCollisionGroup	ElapsedMs=421244.419 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=1 | PlayerAniPhase=1 | PlayerStateTime=0.282973 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
114505	114529	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=421245.707 | Actor=ReddockOrcScout02 | CurrentAction=26 | CurrentStateTime=0.000000
114530	114552	COMBATMOVE STARTRECOVER BEGIN	ElapsedMs=421544.018 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=1 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
