Line	Event	Signal	Text
140359	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
144721	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
144939	C1 FINALIZATION	WOULD_REPAIR	Source[0].Outcome: WOULD_REPAIR
145357	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
146638	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
146856	C1 FINALIZATION	WOULD_REPAIR	Source[0].Outcome: WOULD_REPAIR
153248	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
154091	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
155497	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
156189	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
156939	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
157766	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
158576	C1 INVARIANT WARNING	C1_INVARIANT_WARNING	===== C1 INVARIANT WARNING =====
158576	C1 INVARIANT WARNING	WARNING	===== C1 INVARIANT WARNING =====
158805	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
159548	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
162432	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
162650	C1 FINALIZATION	WOULD_REPAIR	Source[0].Outcome: WOULD_REPAIR
