StartLine	EndLine	Event	SelectedFields
67825	67851	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=304838.160 | Actor=PC_Hero
67852	67876	PRIMARYFIRST PlayMotion	ElapsedMs=304838.145
67877	67902	COMBATMOVE STARTRECOVER END	ElapsedMs=304838.288 | Actor=PC_Hero | CurrentAction=4 | CurrentAniPhase=3 | CurrentMovementAni=Hero_Stand_1H_1H_P1_QuickAttackR_Hit_N_Fwd_00_%_00_P1_100_R.xmot
67903	67919	C1 CLEANUP FULFILLED	ElapsedMs=304838.367 | Actor=PC_Hero | Generation=84 | Status=PERSISTED | Source=It_1H_Sword_Rust_01 | SourceAddress=E6F5E210 | ActualGroup=5 | PhysicalCollisionChanged=0
67920	67946	ENGINE SetCollisionGroup	ElapsedMs=304838.382 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=4 | PlayerAniPhase=3 | PlayerStateTime=0.444971 | PlayerCurrentMovementAni=Hero_Stand_1H_1H_P1_QuickAttackR_Hit_N_Fwd_00_%_00_P1_100_R.xmot
67947	67966	NATIVE CLEANUP CALL SITE	ElapsedMs=304838.400 | Source=It_1H_Sword_Rust_01 | SourceAddress=E6F5E210 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5
67967	67996	OUTER_FRAME CLEANUP	ElapsedMs=304838.420 | Actor=PC_Hero | Source=It_1H_Sword_Rust_01 | SourceAddress=E6F5E210 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | CurrentAction=4 | CurrentStateTime=0.444971
67997	68036	AISETSTATE CALLSITE	ElapsedMs=304946.319 | Actor=PC_Hero | CurrentAction=4 | CurrentAniPhase=3 | CurrentStateTime=0.553981 | CurrentMovementAni=Hero_Stand_1H_1H_P1_QuickAttackR_Recover_N_Fwd_00_%_00_P1_0_R.xmot
68037	68061	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=304946.389 | Actor=PC_Hero | CurrentAction=4 | CurrentStateTime=0.553981
68062	68094	C1 FINALIZATION	ElapsedMs=304946.413 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=84 | Status=PERSISTED | PhysicalCollisionChanged=0
68095	68119	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=304946.440 | Actor=PC_Hero | CurrentAction=4 | CurrentStateTime=0.000000
68120	68146	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=305295.656 | Actor=PC_Hero
68147	68171	PRIMARYFIRST PlayMotion	ElapsedMs=305295.654
68172	68196	PRIMARYFIRST StopMotion	ElapsedMs=305620.009
68197	68223	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=305620.075 | Actor=PC_Hero
68224	68248	PRIMARYFIRST PlayMotion	ElapsedMs=305620.075
68249	68273	PRIMARYFIRST StopMotion	ElapsedMs=306340.956
68274	68300	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=306340.999 | Actor=PC_Hero
68301	68325	PRIMARYFIRST PlayMotion	ElapsedMs=306340.998
68326	68350	PRIMARYFIRST StopMotion	ElapsedMs=306713.431
68351	68377	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=306713.472 | Actor=PC_Hero
68378	68402	PRIMARYFIRST PlayMotion	ElapsedMs=306713.471
68403	68427	PRIMARYFIRST StopMotion	ElapsedMs=307058.316
68428	68454	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=307058.356 | Actor=PC_Hero
68455	68479	PRIMARYFIRST PlayMotion	ElapsedMs=307058.355
68480	68519	AISETSTATE CALLSITE	ElapsedMs=307478.433 | Actor=PC_Hero | CurrentAction=68 | CurrentAniPhase=6 | CurrentStateTime=1.942554 | CurrentMovementAni=Hero_Stand_Torch_1H_P1_HoldLeft_End_N_Fwd_00_%_00_P1_0.xmot
68520	68544	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=307478.636 | Actor=PC_Hero | CurrentAction=68 | CurrentStateTime=1.942554
68545	68569	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=307478.663 | Actor=PC_Hero | CurrentAction=68 | CurrentStateTime=0.000000
68570	68609	AISETSTATE CALLSITE	ElapsedMs=307817.318 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=6 | CurrentStateTime=0.325274 | CurrentMovementAni=Hero_Stand_Torch_1H_P1_HoldLeft_End_N_Fwd_00_%_00_P1_0.xmot
68610	68634	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=307817.392 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.325274
68635	68659	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=307817.468 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
68660	68681	C1 LIFECYCLE START	ElapsedMs=307827.910 | Actor=PC_Hero | Generation=85 | Status=CANDIDATE | PhysicalCollisionChanged=0
68682	68695	C1-O2 OUTER BINDING	ElapsedMs=307827.948 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=85 | Status=CANDIDATE | PhysicalCollisionChanged=0
68696	68720	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=307827.973 | Actor=PC_Hero | CurrentAction=16 | CurrentStateTime=0.000000
68721	68745	PRIMARYFIRST StopMotion	ElapsedMs=307829.692
68746	68777	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=307829.725 | Actor=PC_Hero
68778	68802	PRIMARYFIRST PlayMotion	ElapsedMs=307829.724
68803	68813	C1 LIFECYCLE STATUS	ElapsedMs=307829.874 | Event=PERSISTED | Actor=PC_Hero | Generation=85 | Status=PERSISTED | PhysicalCollisionChanged=0
68814	68853	AISETSTATE CALLSITE	ElapsedMs=308183.874 | Actor=PC_Hero | CurrentAction=16 | CurrentAniPhase=4 | CurrentStateTime=0.355956 | CurrentMovementAni=Hero_Stand_Torch_1H_P1_Parade_Begin_N_Fwd_00_%_00_P0_0.xmot
68854	68878	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=308183.965 | Actor=PC_Hero | CurrentAction=16 | CurrentStateTime=0.355956
68879	68911	C1 FINALIZATION	ElapsedMs=308183.989 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=85 | Status=PERSISTED | PhysicalCollisionChanged=0
68912	68936	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=308184.020 | Actor=PC_Hero | CurrentAction=16 | CurrentStateTime=0.000000
68937	68963	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=308205.192 | Actor=PC_Hero
68964	68988	PRIMARYFIRST PlayMotion	ElapsedMs=308205.190
68989	69028	AISETSTATE CALLSITE	ElapsedMs=310035.133 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=5 | CurrentStateTime=1.839885 | CurrentMovementAni=Hero_Parade_Torch_1H_P0_Ambient_Loop_N_Fwd_00_%_00_P0_0.xmot
69029	69053	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=310035.202 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=1.839885
69054	69078	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=310035.229 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
69079	69100	C1 LIFECYCLE START	ElapsedMs=310046.275 | Actor=PC_Hero | Generation=86 | Status=CANDIDATE | PhysicalCollisionChanged=0
69101	69114	C1-O2 OUTER BINDING	ElapsedMs=310046.314 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=86 | Status=CANDIDATE | PhysicalCollisionChanged=0
69115	69139	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=310046.326 | Actor=PC_Hero | CurrentAction=5 | CurrentStateTime=0.000000
69140	69164	PRIMARYFIRST StopMotion	ElapsedMs=310049.768
69165	69196	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=310049.801 | Actor=PC_Hero
69197	69221	PRIMARYFIRST PlayMotion	ElapsedMs=310049.800
69222	69232	C1 LIFECYCLE STATUS	ElapsedMs=310049.897 | Event=PERSISTED | Actor=PC_Hero | Generation=86 | Status=PERSISTED | PhysicalCollisionChanged=0
69233	69261	MARKER OWNERSHIP DECISION	ElapsedMs=310049.914 | Actor=PC_Hero | CurrentMovementAni=Hero_Stand_Torch_1H_P0_QuickAttackL_Hit_N_Fwd_00_%_00_P0_100_L.xmot
69262	69278	C1 OFFENSE REQUEST	ElapsedMs=310150.937 | Actor=PC_Hero | Generation=86 | Status=PERSISTED | Source=It_1H_Sword_Rust_01 | SourceAddress=E70E9210 | ActualGroup=7 | PhysicalCollisionChanged=0
69279	69305	ENGINE SetCollisionGroup	ElapsedMs=310150.968 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | PlayerAction=5 | PlayerAniPhase=1 | PlayerStateTime=0.103993 | PlayerCurrentMovementAni=Hero_Stand_Torch_1H_P0_QuickAttackL_Hit_N_Fwd_00_%_00_P0_100_L.xmot
69306	69335	OUTER_FRAME OFFENSE	ElapsedMs=310150.991 | Actor=PC_Hero | Source=It_1H_Sword_Rust_01 | SourceAddress=E70E9210 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | CurrentAction=5 | CurrentStateTime=0.103993
69336	69379	AIFULLSTOP CALLSITE	ElapsedMs=310266.714 | Actor=PC_Hero | CurrentAction=5 | CurrentAniPhase=1 | CurrentStateTime=0.223988 | CurrentMovementAni=Hero_Stand_Torch_1H_P0_QuickAttackL_Hit_N_Fwd_00_%_00_P0_100_L.xmot
69380	69416	COMBATMOVE FULLSTOP STACK	ElapsedMs=310266.805 | Actor=PC_Hero | CurrentAction=5 | CurrentAniPhase=1 | CurrentStateTime=0.223988 | CurrentMovementAni=Hero_Stand_Torch_1H_P0_QuickAttackL_Hit_N_Fwd_00_%_00_P0_100_L.xmot
69417	69457	AISETSTATE CALLSITE	ElapsedMs=310266.912 | Actor=PC_Hero | CurrentAction=5 | CurrentAniPhase=1 | CurrentStateTime=0.223988 | CurrentMovementAni=Hero_Stand_Torch_1H_P0_QuickAttackL_Hit_N_Fwd_00_%_00_P0_100_L.xmot
69458	69482	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=310266.958 | Actor=PC_Hero | CurrentAction=5 | CurrentStateTime=0.223988
69483	69515	C1 FINALIZATION	ElapsedMs=310266.983 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=86 | Status=PERSISTED | PhysicalCollisionChanged=0
69516	69540	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=310267.011 | Actor=PC_Hero | CurrentAction=5 | CurrentStateTime=0.000000
69541	69567	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=310494.047 | Actor=PC_Hero
69568	69592	PRIMARYFIRST PlayMotion	ElapsedMs=310494.045
69593	69632	AISETSTATE CALLSITE	ElapsedMs=311336.823 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=5 | CurrentStateTime=1.068927 | CurrentMovementAni=Hero_Stand_Torch_1H_P0_Ambient_Loop_N_Fwd_00_%_00_P0_0.xmot
69633	69657	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=311336.892 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=1.068927
69658	69682	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=311336.915 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
69683	69722	AISETSTATE CALLSITE	ElapsedMs=311348.307 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=5 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_Stand_Torch_1H_P0_Ambient_Loop_N_Fwd_00_%_00_P0_0.xmot
69723	69747	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=311348.379 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
69748	69772	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=311348.404 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
69773	69799	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=311359.582 | Actor=PC_Hero
69800	69824	PRIMARYFIRST PlayMotion	ElapsedMs=311359.580
69825	69864	AISETSTATE CALLSITE	ElapsedMs=313197.739 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=5 | CurrentStateTime=1.837908 | CurrentMovementAni=Hero_Parade_Torch_1H_P0_Ambient_Loop_N_Fwd_00_%_00_P0_0.xmot
69865	69889	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=313197.814 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=1.837908
69890	69914	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=313197.839 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
69915	69936	C1 LIFECYCLE START	ElapsedMs=313208.973 | Actor=PC_Hero | Generation=87 | Status=CANDIDATE | PhysicalCollisionChanged=0
69937	69950	C1-O2 OUTER BINDING	ElapsedMs=313209.011 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=87 | Status=CANDIDATE | PhysicalCollisionChanged=0
69951	69975	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=313209.023 | Actor=PC_Hero | CurrentAction=4 | CurrentStateTime=0.000000
69976	70000	PRIMARYFIRST StopMotion	ElapsedMs=313212.334
70001	70032	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=313212.369 | Actor=PC_Hero
70033	70057	PRIMARYFIRST PlayMotion	ElapsedMs=313212.368
70058	70068	C1 LIFECYCLE STATUS	ElapsedMs=313212.468 | Event=PERSISTED | Actor=PC_Hero | Generation=87 | Status=PERSISTED | PhysicalCollisionChanged=0
70069	70097	MARKER OWNERSHIP DECISION	ElapsedMs=313212.486 | Actor=PC_Hero | CurrentMovementAni=Hero_Stand_Torch_1H_P0_QuickAttackR_Hit_N_Fwd_00_%_00_P0_100_R.xmot
70098	70114	C1 OFFENSE REQUEST	ElapsedMs=313314.719 | Actor=PC_Hero | Generation=87 | Status=PERSISTED | Source=It_1H_Sword_Rust_01 | SourceAddress=E70E9210 | ActualGroup=7 | PhysicalCollisionChanged=0
70115	70141	ENGINE SetCollisionGroup	ElapsedMs=313314.758 | RequestedGroup=7 | BeforeGroup=7 | AfterGroup=7 | PlayerAction=4 | PlayerAniPhase=1 | PlayerStateTime=0.105978 | PlayerCurrentMovementAni=Hero_Stand_Torch_1H_P0_QuickAttackR_Hit_N_Fwd_00_%_00_P0_100_R.xmot
70142	70171	OUTER_FRAME OFFENSE	ElapsedMs=313314.786 | Actor=PC_Hero | Source=It_1H_Sword_Rust_01 | SourceAddress=E70E9210 | RequestedGroup=7 | BeforeGroup=7 | AfterGroup=7 | CurrentAction=4 | CurrentStateTime=0.105978
70172	70197	COMBATMOVE STARTRECOVER BEGIN	ElapsedMs=313609.788 | Actor=PC_Hero | CurrentAction=4 | CurrentAniPhase=1 | CurrentMovementAni=Hero_Stand_Torch_1H_P0_QuickAttackR_Hit_N_Fwd_00_%_00_P0_100_R.xmot
70198	70222	PRIMARYFIRST StopMotion	ElapsedMs=313611.468
70223	70249	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=313611.502 | Actor=PC_Hero
70250	70274	PRIMARYFIRST PlayMotion	ElapsedMs=313611.501
70275	70300	COMBATMOVE STARTRECOVER END	ElapsedMs=313611.581 | Actor=PC_Hero | CurrentAction=4 | CurrentAniPhase=3 | CurrentMovementAni=Hero_Stand_Torch_1H_P0_QuickAttackR_Hit_N_Fwd_00_%_00_P0_100_R.xmot
70301	70317	C1 CLEANUP FULFILLED	ElapsedMs=313611.644 | Actor=PC_Hero | Generation=87 | Status=PERSISTED | Source=It_1H_Sword_Rust_01 | SourceAddress=E70E9210 | ActualGroup=5 | PhysicalCollisionChanged=0
70318	70344	ENGINE SetCollisionGroup	ElapsedMs=313611.660 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=4 | PlayerAniPhase=3 | PlayerStateTime=0.401892 | PlayerCurrentMovementAni=Hero_Stand_Torch_1H_P0_QuickAttackR_Hit_N_Fwd_00_%_00_P0_100_R.xmot
70345	70364	NATIVE CLEANUP CALL SITE	ElapsedMs=313611.684 | Source=It_1H_Sword_Rust_01 | SourceAddress=E70E9210 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5
70365	70394	OUTER_FRAME CLEANUP	ElapsedMs=313611.706 | Actor=PC_Hero | Source=It_1H_Sword_Rust_01 | SourceAddress=E70E9210 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | CurrentAction=4 | CurrentStateTime=0.401892
70395	70434	AISETSTATE CALLSITE	ElapsedMs=313711.682 | Actor=PC_Hero | CurrentAction=4 | CurrentAniPhase=3 | CurrentStateTime=0.502937 | CurrentMovementAni=Hero_Stand_Torch_1H_P0_QuickAttackR_Recover_N_Fwd_00_%_00_P0_0_R.xmot
70435	70459	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=313711.750 | Actor=PC_Hero | CurrentAction=4 | CurrentStateTime=0.502937
70460	70492	C1 FINALIZATION	ElapsedMs=313711.775 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=87 | Status=PERSISTED | PhysicalCollisionChanged=0
70493	70517	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=313711.801 | Actor=PC_Hero | CurrentAction=4 | CurrentStateTime=0.000000
70518	70557	AISETSTATE CALLSITE	ElapsedMs=313711.852 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_Stand_Torch_1H_P0_QuickAttackR_Recover_N_Fwd_00_%_00_P0_0_R.xmot
70558	70582	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=313711.893 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
70583	70607	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=313711.913 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
70608	70647	AISETSTATE CALLSITE	ElapsedMs=313723.258 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_Stand_Torch_1H_P0_QuickAttackR_Recover_N_Fwd_00_%_00_P0_0_R.xmot
70648	70672	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=313723.326 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
70673	70697	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=313723.352 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
70698	70741	AIFULLSTOP CALLSITE	ElapsedMs=313791.238 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.056998 | CurrentMovementAni=Hero_Stand_Torch_1H_P0_QuickAttackR_Recover_N_Fwd_00_%_00_P0_0_R.xmot
70742	70782	AISETSTATE CALLSITE	ElapsedMs=313791.313 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.056998 | CurrentMovementAni=Hero_Stand_Torch_1H_P0_QuickAttackR_Recover_N_Fwd_00_%_00_P0_0_R.xmot
70783	70807	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=313791.382 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.056998
70808	70832	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=313791.436 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
70833	70859	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=314111.196 | Actor=PC_Hero
70860	70884	PRIMARYFIRST PlayMotion	ElapsedMs=314111.194
70885	70924	AISETSTATE CALLSITE	ElapsedMs=314368.872 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=5 | CurrentStateTime=0.577990 | CurrentMovementAni=Hero_Stand_Torch_1H_P0_Ambient_Loop_N_Fwd_00_%_00_P0_0.xmot
70925	70949	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=314368.957 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.577990
70950	70974	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=314369.010 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
70975	71014	AISETSTATE CALLSITE	ElapsedMs=314380.057 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=5 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_Stand_Torch_1H_P0_Ambient_Loop_N_Fwd_00_%_00_P0_0.xmot
71015	71039	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=314381.081 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
71040	71064	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=314381.139 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
71065	71091	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=314392.828 | Actor=PC_Hero
71092	71116	PRIMARYFIRST PlayMotion	ElapsedMs=314392.826
71117	71156	AISETSTATE CALLSITE	ElapsedMs=316084.539 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=5 | CurrentStateTime=1.693918 | CurrentMovementAni=Hero_Parade_Torch_1H_P0_Ambient_Loop_N_Fwd_00_%_00_P0_0.xmot
71157	71181	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=316084.609 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=1.693918
71182	71206	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=316084.631 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
71207	71228	C1 LIFECYCLE START	ElapsedMs=316095.275 | Actor=PC_Hero | Generation=88 | Status=CANDIDATE | PhysicalCollisionChanged=0
71229	71242	C1-O2 OUTER BINDING	ElapsedMs=316095.315 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=88 | Status=CANDIDATE | PhysicalCollisionChanged=0
71243	71267	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=316095.327 | Actor=PC_Hero | CurrentAction=11 | CurrentStateTime=0.000000
71268	71292	PRIMARYFIRST StopMotion	ElapsedMs=316098.861
71293	71324	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=316098.893 | Actor=PC_Hero
71325	71349	PRIMARYFIRST PlayMotion	ElapsedMs=316098.892
