StartLine	EndLine	Event	SelectedFields
250947	250973	ENGINE SetCollisionGroup	ElapsedMs=665683.116 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=0 | PlayerAniPhase=3 | PlayerStateTime=0.140987 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P1_StumbleR_Recover_N_Fwd_00_%_00_P1_0.xmot
250974	250998	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=665683.169 | Actor=OutElite_04 | CurrentAction=14 | CurrentStateTime=1.450894
250999	251025	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=665828.711 | Actor=PC_Hero
251026	251050	PRIMARYFIRST PlayMotion	ElapsedMs=665828.709
251051	251090	AISETSTATE CALLSITE	ElapsedMs=665890.642 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=5 | CurrentStateTime=0.346871 | CurrentMovementAni=Hero_Stand_None_2H_P1_Ambient_Loop_N_Fwd_00_%_00_P1_0.xmot
251091	251115	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=665890.715 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.346871
251116	251140	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=665890.737 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
251141	251157	C1 LIFECYCLE START	ElapsedMs=665903.067 | Actor=PC_Hero | Generation=747 | Status=CANDIDATE | PhysicalCollisionChanged=0
251158	251171	C1-O2 OUTER BINDING	ElapsedMs=665903.101 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=747 | Status=CANDIDATE | PhysicalCollisionChanged=0
251172	251196	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=665903.113 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.000000
251197	251221	PRIMARYFIRST StopMotion	ElapsedMs=665903.149
251222	251253	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=665903.174 | Actor=PC_Hero
251254	251278	PRIMARYFIRST PlayMotion	ElapsedMs=665903.173
251279	251289	C1 LIFECYCLE STATUS	ElapsedMs=665903.272 | Event=PERSISTED | Actor=PC_Hero | Generation=747 | Status=PERSISTED | PhysicalCollisionChanged=0
251290	251314	MARKER OWNERSHIP DECISION	ElapsedMs=665903.289 | Actor=PC_Hero | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
251315	251331	C1 OFFENSE REQUEST	ElapsedMs=666157.077 | Actor=PC_Hero | Generation=747 | Status=PERSISTED | Source=It_2H_Sword_Flamberge | SourceAddress=BFDCB010 | ActualGroup=7 | PhysicalCollisionChanged=0
251332	251358	ENGINE SetCollisionGroup	ElapsedMs=666157.111 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | PlayerAction=1 | PlayerAniPhase=1 | PlayerStateTime=0.254992 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
251359	251388	OUTER_FRAME OFFENSE	ElapsedMs=666157.135 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=BFDCB010 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | CurrentAction=1 | CurrentStateTime=0.254992
251389	251413	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=666172.269 | Actor=It_2H_Sword_Flamberge | CurrentAction=0 | CurrentStateTime=0.000000
251414	251438	PRIMARYFIRST StopMotion	ElapsedMs=666172.326
251439	251471	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=666172.352 | Actor=PC_Hero
251472	251496	PRIMARYFIRST PlayMotion	ElapsedMs=666172.350
251497	251519	COMBATMOVE STARTRECOVER BEGIN	ElapsedMs=666803.433 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
251520	251544	PRIMARYFIRST StopMotion	ElapsedMs=666803.503
251545	251571	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=666803.529 | Actor=PC_Hero
251572	251596	PRIMARYFIRST PlayMotion	ElapsedMs=666803.528
251597	251619	COMBATMOVE STARTRECOVER END	ElapsedMs=666803.662 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
251620	251636	C1 CLEANUP FULFILLED	ElapsedMs=666803.707 | Actor=PC_Hero | Generation=747 | Status=PERSISTED | Source=It_2H_Sword_Flamberge | SourceAddress=BFDCB010 | ActualGroup=5 | PhysicalCollisionChanged=0
251637	251663	ENGINE SetCollisionGroup	ElapsedMs=666803.727 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=1 | PlayerAniPhase=3 | PlayerStateTime=0.903884 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
251664	251683	NATIVE CLEANUP CALL SITE	ElapsedMs=666803.746 | Source=It_2H_Sword_Flamberge | SourceAddress=BFDCB010 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5
251684	251713	OUTER_FRAME CLEANUP	ElapsedMs=666803.767 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=BFDCB010 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | CurrentAction=1 | CurrentStateTime=0.903884
251714	251753	AISETSTATE CALLSITE	ElapsedMs=666803.795 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentStateTime=0.903884 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
251754	251778	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=666803.832 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.903884
