Line	Event	Signal	Text
141978	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
143648	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
144786	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
148994	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
151803	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
152649	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
153604	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
154432	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
156108	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
156930	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
162222	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
164190	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
166611	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
168493	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
172799	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
175799	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
178220	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
179914	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
181256	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
183347	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
183617	C1 FINALIZATION	WOULD_REPAIR	Source[0].Outcome: WOULD_REPAIR
187976	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
193567	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
193785	C1 FINALIZATION	WOULD_REPAIR	Source[0].Outcome: WOULD_REPAIR
197833	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
198550	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
