StartLine	EndLine	Event	SelectedFields
181419	181442	HIT STARTRECOVER BEGIN STACK	ElapsedMs=506169.248 | Actor=PC_Hero | CurrentAction=10 | CurrentAniPhase=1 | CurrentStateTime=0.808956 | CurrentMovementAni=Hero_Parade_None_Staff_P0_WhirlAttack_Hit_N_Fwd_00_%_00_P0_150_R.xmot
181443	181467	PRIMARYFIRST StopMotion	ElapsedMs=506169.314
181468	181494	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=506169.353 | Actor=PC_Hero
181495	181519	PRIMARYFIRST PlayMotion	ElapsedMs=506169.352
181520	181542	COMBATMOVE STARTRECOVER END	ElapsedMs=506169.470 | Actor=PC_Hero | CurrentAction=10 | CurrentAniPhase=3 | CurrentMovementAni=Hero_Parade_None_Staff_P0_WhirlAttack_Hit_N_Fwd_00_%_00_P0_150_R.xmot
181543	181559	C1 CLEANUP FULFILLED	ElapsedMs=506169.557 | Actor=PC_Hero | Generation=390 | Status=PERSISTED | Source=Wrestling Staff_BBM | SourceAddress=E6F65C10 | ActualGroup=5 | PhysicalCollisionChanged=0
181560	181586	ENGINE SetCollisionGroup	ElapsedMs=506169.585 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=10 | PlayerAniPhase=3 | PlayerStateTime=0.808956 | PlayerCurrentMovementAni=Hero_Parade_None_Staff_P0_WhirlAttack_Hit_N_Fwd_00_%_00_P0_150_R.xmot
181587	181606	NATIVE CLEANUP CALL SITE	ElapsedMs=506169.604 | Source=Wrestling Staff_BBM | SourceAddress=E6F65C10 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5
181607	181636	OUTER_FRAME CLEANUP	ElapsedMs=506169.624 | Actor=PC_Hero | Source=Wrestling Staff_BBM | SourceAddress=E6F65C10 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | CurrentAction=10 | CurrentStateTime=0.808956
181637	181676	AISETSTATE CALLSITE	ElapsedMs=506169.682 | Actor=PC_Hero | CurrentAction=10 | CurrentAniPhase=3 | CurrentStateTime=0.808956 | CurrentMovementAni=Hero_Parade_None_Staff_P0_WhirlAttack_Hit_N_Fwd_00_%_00_P0_150_R.xmot
181677	181701	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=506169.742 | Actor=PC_Hero | CurrentAction=10 | CurrentStateTime=0.808956
181702	181724	C1 FINALIZATION	ElapsedMs=506169.780 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=390 | Status=PERSISTED | PhysicalCollisionChanged=0
181725	181749	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=506169.829 | Actor=PC_Hero | CurrentAction=10 | CurrentStateTime=0.000000
181750	181793	AIFULLSTOP CALLSITE	ElapsedMs=506291.899 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.115008 | CurrentMovementAni=Hero_Parade_None_Staff_P0_WhirlAttack_Recover_N_Fwd_00_%_00_P0_0_R.xmot
