StartLine	EndLine	Event	SelectedFields
137757	137773	C1 OFFENSE REQUEST	ElapsedMs=426111.460 | Actor=PC_Hero | Generation=177 | Status=PERSISTED | Source=Wrestling Staff_BBM | SourceAddress=E6F65C10 | ActualGroup=7 | PhysicalCollisionChanged=0
137774	137800	ENGINE SetCollisionGroup	ElapsedMs=426111.493 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | PlayerAction=1 | PlayerAniPhase=1 | PlayerStateTime=0.260996 | PlayerCurrentMovementAni=Hero_Stand_None_Staff_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
137801	137830	OUTER_FRAME OFFENSE	ElapsedMs=426111.517 | Actor=PC_Hero | Source=Wrestling Staff_BBM | SourceAddress=E6F65C10 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | CurrentAction=1 | CurrentStateTime=0.260996
137831	137857	ENGINE SetCollisionGroup	ElapsedMs=426329.089 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | PlayerAction=1 | PlayerAniPhase=1 | PlayerStateTime=0.480977 | PlayerCurrentMovementAni=Hero_Stand_None_Staff_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
137858	137882	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=426348.302 | Actor=Wrestling Staff_BBM | CurrentAction=0 | CurrentStateTime=0.000000
137883	137907	PRIMARYFIRST StopMotion	ElapsedMs=426348.357
137908	137940	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=426348.383 | Actor=PC_Hero
137941	137965	PRIMARYFIRST PlayMotion	ElapsedMs=426348.382
137966	138010	AIFULLSTOP CALLSITE	ElapsedMs=426649.887 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentStateTime=0.809970 | CurrentMovementAni=Hero_Stand_None_Staff_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
138011	138048	COMBATMOVE FULLSTOP STACK	ElapsedMs=426649.959 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentStateTime=0.809970 | CurrentMovementAni=Hero_Stand_None_Staff_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
138049	138065	C1 CLEANUP FULFILLED	ElapsedMs=426662.193 | Actor=PC_Hero | Generation=177 | Status=PERSISTED | Source=Wrestling Staff_BBM | SourceAddress=E6F65C10 | ActualGroup=5 | PhysicalCollisionChanged=0
138066	138092	ENGINE SetCollisionGroup	ElapsedMs=426662.230 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=1 | PlayerAniPhase=3 | PlayerStateTime=0.000000 | PlayerCurrentMovementAni=Hero_Stand_None_Staff_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
