StartLine	EndLine	Event	SelectedFields
338154	338178	PRIMARYFIRST PlayMotion	ElapsedMs=802167.215
338179	338189	C1 LIFECYCLE STATUS	ElapsedMs=802167.309 | Event=PERSISTED | Actor=PC_Hero | Generation=1025 | Status=PERSISTED | PhysicalCollisionChanged=0
338190	338214	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=802219.126 | Actor=Wolf | CurrentAction=26 | CurrentStateTime=0.000000
338215	338241	ENGINE SetCollisionGroup	ElapsedMs=802231.429 | RequestedGroup=7 | BeforeGroup=0 | AfterGroup=0 | PlayerAction=30 | PlayerAniPhase=1 | PlayerStateTime=0.064999 | PlayerCurrentMovementAni=Hero_SitKnockDown_Shield_1H_P0_GetUpAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
338242	338258	C1 OFFENSE REQUEST	ElapsedMs=802267.381 | Actor=PC_Hero | Generation=1025 | Status=PERSISTED | Source=It_1H_Sword_Rust_01 | SourceAddress=BFDCAE10 | ActualGroup=7 | PhysicalCollisionChanged=0
338259	338285	ENGINE SetCollisionGroup	ElapsedMs=802267.414 | RequestedGroup=7 | BeforeGroup=7 | AfterGroup=7 | PlayerAction=30 | PlayerAniPhase=1 | PlayerStateTime=0.100006 | PlayerCurrentMovementAni=Hero_SitKnockDown_Shield_1H_P0_GetUpAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
338286	338315	OUTER_FRAME OFFENSE	ElapsedMs=802267.443 | Actor=PC_Hero | Source=It_1H_Sword_Rust_01 | SourceAddress=BFDCAE10 | RequestedGroup=7 | BeforeGroup=7 | AfterGroup=7 | CurrentAction=30 | CurrentStateTime=0.100006
338316	338340	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=802291.546 | Actor=Orc_Raider_Warrior_04 | CurrentAction=1 | CurrentStateTime=0.000000
338341	338365	MARKER OWNERSHIP DECISION	ElapsedMs=802291.635 | Actor=Orc_Raider_Warrior_04 | CurrentMovementAni=Orc_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_140_R.xmot
338366	338390	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=802391.997 | Actor=Scavenger | CurrentAction=51 | CurrentStateTime=0.000000
338391	338415	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=802406.971 | Actor=Orc_Raider_Elite_02 | CurrentAction=4 | CurrentStateTime=0.000000
338416	338440	MARKER OWNERSHIP DECISION	ElapsedMs=802407.223 | Actor=Orc_Raider_Elite_02 | CurrentMovementAni=Orc_Stand_None_Staff_P0_QuickAttackR_Hit_N_Fwd_00_%_00_P1_100_R.xmot
338441	338465	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=802422.346 | Actor=Orc_Raider_Elite_02 | CurrentAction=25 | CurrentStateTime=0.000000
338466	338490	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=802488.233 | Actor=Orc_Raider_Warrior_04 | CurrentAction=26 | CurrentStateTime=0.000000
338491	338515	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=802498.455 | Actor=Scavenger | CurrentAction=1 | CurrentStateTime=0.000000
338516	338540	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=802519.955 | Actor=Scavenger | CurrentAction=2 | CurrentStateTime=0.000000
338541	338565	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=802532.738 | Actor=Scavenger | CurrentAction=2 | CurrentStateTime=0.010012
338566	338590	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=802555.675 | Actor=Wolf | CurrentAction=1 | CurrentStateTime=0.000000
338591	338616	COMBATMOVE STARTRECOVER BEGIN	ElapsedMs=802570.951 | Actor=PC_Hero | CurrentAction=30 | CurrentAniPhase=1 | CurrentMovementAni=Hero_SitKnockDown_Shield_1H_P0_GetUpAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
338617	338640	HIT STARTRECOVER BEGIN STACK	ElapsedMs=802571.004 | Actor=PC_Hero | CurrentAction=30 | CurrentAniPhase=1 | CurrentStateTime=0.401939 | CurrentMovementAni=Hero_SitKnockDown_Shield_1H_P0_GetUpAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
338641	338665	PRIMARYFIRST StopMotion	ElapsedMs=802571.055
338666	338692	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=802571.079 | Actor=PC_Hero
338693	338717	PRIMARYFIRST PlayMotion	ElapsedMs=802571.078
338718	338743	COMBATMOVE STARTRECOVER END	ElapsedMs=802571.152 | Actor=PC_Hero | CurrentAction=30 | CurrentAniPhase=3 | CurrentMovementAni=Hero_SitKnockDown_Shield_1H_P0_GetUpAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
338744	338760	C1 CLEANUP FULFILLED	ElapsedMs=802571.200 | Actor=PC_Hero | Generation=1025 | Status=PERSISTED | Source=It_1H_Sword_Rust_01 | SourceAddress=BFDCAE10 | ActualGroup=5 | PhysicalCollisionChanged=0
338761	338787	ENGINE SetCollisionGroup	ElapsedMs=802571.215 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=30 | PlayerAniPhase=3 | PlayerStateTime=0.401939 | PlayerCurrentMovementAni=Hero_SitKnockDown_Shield_1H_P0_GetUpAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
338788	338807	NATIVE CLEANUP CALL SITE	ElapsedMs=802571.234 | Source=It_1H_Sword_Rust_01 | SourceAddress=BFDCAE10 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5
338808	338837	OUTER_FRAME CLEANUP	ElapsedMs=802571.254 | Actor=PC_Hero | Source=It_1H_Sword_Rust_01 | SourceAddress=BFDCAE10 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | CurrentAction=30 | CurrentStateTime=0.401939
338838	338877	AISETSTATE CALLSITE	ElapsedMs=802571.292 | Actor=PC_Hero | CurrentAction=30 | CurrentAniPhase=3 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_SitKnockDown_Shield_1H_P0_GetUpAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
