StartLine	EndLine	Event	SelectedFields
158842	158864	C1 FINALIZATION	ElapsedMs=453110.496 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=269 | Status=PERSISTED | PhysicalCollisionChanged=0
158865	158889	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=453110.517 | Actor=PC_Hero | CurrentAction=14 | CurrentStateTime=0.000000
158890	158906	C1 LIFECYCLE START	ElapsedMs=453111.643 | Actor=PC_Hero | Generation=270 | Status=CANDIDATE | PhysicalCollisionChanged=0
158907	158920	C1-O2 OUTER BINDING	ElapsedMs=453111.669 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=270 | Status=CANDIDATE | PhysicalCollisionChanged=0
158921	158945	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=453111.680 | Actor=PC_Hero | CurrentAction=10 | CurrentStateTime=0.000000
158946	158970	PRIMARYFIRST StopMotion	ElapsedMs=453111.719
158971	159002	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=453111.745 | Actor=PC_Hero
159003	159027	PRIMARYFIRST PlayMotion	ElapsedMs=453111.744
159028	159038	C1 LIFECYCLE STATUS	ElapsedMs=453111.837 | Event=PERSISTED | Actor=PC_Hero | Generation=270 | Status=PERSISTED | PhysicalCollisionChanged=0
159039	159063	MARKER OWNERSHIP DECISION	ElapsedMs=453111.853 | Actor=PC_Hero | CurrentMovementAni=Hero_Parade_None_Staff_P0_WhirlAttack_Hit_N_Fwd_00_%_00_P0_150_R.xmot
159064	159108	AIFULLSTOP CALLSITE	ElapsedMs=453180.375 | Actor=PC_Hero | CurrentAction=10 | CurrentAniPhase=1 | CurrentStateTime=0.077983 | CurrentMovementAni=Hero_Parade_None_Staff_P0_WhirlAttack_Hit_N_Fwd_00_%_00_P0_150_R.xmot
159109	159146	COMBATMOVE FULLSTOP STACK	ElapsedMs=453180.451 | Actor=PC_Hero | CurrentAction=10 | CurrentAniPhase=1 | CurrentStateTime=0.077983 | CurrentMovementAni=Hero_Parade_None_Staff_P0_WhirlAttack_Hit_N_Fwd_00_%_00_P0_150_R.xmot
159147	159163	C1 LIFECYCLE START	ElapsedMs=453189.510 | Actor=PC_Hero | Generation=271 | Status=CANDIDATE | PhysicalCollisionChanged=0
159164	159177	C1-O2 OUTER BINDING	ElapsedMs=453189.536 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=271 | Status=CANDIDATE | PhysicalCollisionChanged=0
159178	159202	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=453189.547 | Actor=PC_Hero | CurrentAction=26 | CurrentStateTime=0.000000
159203	159227	PRIMARYFIRST StopMotion	ElapsedMs=453189.586
159228	159259	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=453189.612 | Actor=PC_Hero
159260	159284	PRIMARYFIRST PlayMotion	ElapsedMs=453189.611
159285	159295	C1 LIFECYCLE STATUS	ElapsedMs=453189.698 | Event=PERSISTED | Actor=PC_Hero | Generation=271 | Status=PERSISTED | PhysicalCollisionChanged=0
159296	159320	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=453505.414 | Actor=Wolf | CurrentAction=51 | CurrentStateTime=0.000000
159321	159343	COMBATMOVE STARTRECOVER BEGIN	ElapsedMs=453505.571 | Actor=PC_Hero | CurrentAction=26 | CurrentAniPhase=1 | CurrentMovementAni=Hero_Stand_None_Staff_P0_StumbleR_Hit_N_Back_00_%_00_P0_90.xmot
159344	159368	PRIMARYFIRST StopMotion	ElapsedMs=453505.622
159369	159395	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=453505.649 | Actor=PC_Hero
159396	159420	PRIMARYFIRST PlayMotion	ElapsedMs=453505.648
159421	159443	COMBATMOVE STARTRECOVER END	ElapsedMs=453505.720 | Actor=PC_Hero | CurrentAction=26 | CurrentAniPhase=3 | CurrentMovementAni=Hero_Stand_None_Staff_P0_StumbleR_Hit_N_Back_00_%_00_P0_90.xmot
