StartLine	EndLine	Event	SelectedFields
134320	134344	PRIMARYFIRST PlayMotion	ElapsedMs=385015.374
134345	134355	C1 LIFECYCLE STATUS	ElapsedMs=385015.471 | Event=PERSISTED | Actor=PC_Hero | Generation=275 | Status=PERSISTED | PhysicalCollisionChanged=0
134356	134399	AIFULLSTOP CALLSITE	ElapsedMs=385025.475 | Actor=PC_Hero | CurrentAction=2 | CurrentAniPhase=0 | CurrentStateTime=0.011000 | CurrentMovementAni=Hero_Stand_None_2H_P0_PowerAttack_Raise_N_Fwd_00_%_00_P0_0_R.xmot
134400	134436	COMBATMOVE FULLSTOP STACK	ElapsedMs=385025.606 | Actor=PC_Hero | CurrentAction=2 | CurrentAniPhase=0 | CurrentStateTime=0.011000 | CurrentMovementAni=Hero_Stand_None_2H_P0_PowerAttack_Raise_N_Fwd_00_%_00_P0_0_R.xmot
134437	134477	AISETSTATE CALLSITE	ElapsedMs=385025.731 | Actor=PC_Hero | CurrentAction=2 | CurrentAniPhase=0 | CurrentStateTime=0.011000 | CurrentMovementAni=Hero_Stand_None_2H_P0_PowerAttack_Raise_N_Fwd_00_%_00_P0_0_R.xmot
134478	134502	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=385025.789 | Actor=PC_Hero | CurrentAction=2 | CurrentStateTime=0.011000
134503	134529	C1 FINALIZATION	ElapsedMs=385025.814 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=275 | Status=PERSISTED | PhysicalCollisionChanged=0
134530	134554	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=385025.838 | Actor=PC_Hero | CurrentAction=2 | CurrentStateTime=0.000000
134555	134571	C1 LIFECYCLE START	ElapsedMs=385027.123 | Actor=PC_Hero | Generation=276 | Status=CANDIDATE | PhysicalCollisionChanged=0
134572	134596	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=385027.172 | Actor=PC_Hero | CurrentAction=2 | CurrentStateTime=0.000000
134597	134621	PRIMARYFIRST StopMotion	ElapsedMs=385027.223
134622	134652	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=385027.248 | Actor=PC_Hero
134653	134677	PRIMARYFIRST PlayMotion	ElapsedMs=385027.247
134678	134688	C1 LIFECYCLE STATUS	ElapsedMs=385027.336 | Event=PERSISTED | Actor=PC_Hero | Generation=276 | Status=PERSISTED | PhysicalCollisionChanged=0
134689	134705	C1 LIFECYCLE START	ElapsedMs=385209.763 | Actor=PC_Hero | Generation=277 | Status=CANDIDATE | PhysicalCollisionChanged=0
134706	134719	C1-O2 OUTER BINDING	ElapsedMs=385209.800 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=277 | Status=CANDIDATE | PhysicalCollisionChanged=0
134720	134744	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=385209.815 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.177928
134745	134769	PRIMARYFIRST StopMotion	ElapsedMs=385209.853
134770	134803	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=385209.880 | Actor=PC_Hero
134804	134828	PRIMARYFIRST PlayMotion	ElapsedMs=385209.878
134829	134839	C1 LIFECYCLE STATUS	ElapsedMs=385209.984 | Event=PERSISTED | Actor=PC_Hero | Generation=277 | Status=PERSISTED | PhysicalCollisionChanged=0
134840	134864	MARKER OWNERSHIP DECISION	ElapsedMs=385210.003 | Actor=PC_Hero | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
134865	134889	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=385460.246 | Actor=Golem | CurrentAction=2 | CurrentStateTime=0.000000
134890	134904	G3AB_COL_RIGHT RECEIVED	ElapsedMs=385482.758 | Actor=PC_Hero | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
134905	134921	C1 OFFENSE REQUEST	ElapsedMs=385482.788 | Actor=PC_Hero | Generation=277 | Status=PERSISTED | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | ActualGroup=7 | PhysicalCollisionChanged=0
134922	134948	ENGINE SetCollisionGroup	ElapsedMs=385482.819 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | PlayerAction=1 | PlayerAniPhase=1 | PlayerStateTime=0.467966 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
134949	134968	C1-O2-P1 OFFENSE SCOPE	ElapsedMs=385482.843 | SourceAddress=E6F50010
134969	135029	OUTER_FRAME OFFENSE	ElapsedMs=385482.857 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | MarkerAction=ACCEPTED | SetCollisionGroupAction=REQUESTED_ITEM_ATTACK | CurrentAction=1 | CurrentStateTime=0.467966
135030	135054	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=385516.614 | Actor=Golem | CurrentAction=26 | CurrentStateTime=0.000000
135055	135086	MARKER-OWNED PRIMARY MOTION LIFETIME	ElapsedMs=385572.807 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=1 | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
135087	135109	COMBATMOVE STARTRECOVER BEGIN	ElapsedMs=385688.659 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=1 | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
135110	135133	HIT STARTRECOVER BEGIN STACK	ElapsedMs=385688.712 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=1 | CurrentStateTime=0.661964 | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
135134	135158	PRIMARYFIRST StopMotion	ElapsedMs=385688.771
135159	135185	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=385688.797 | Actor=PC_Hero
135186	135210	PRIMARYFIRST PlayMotion	ElapsedMs=385688.797
135211	135233	COMBATMOVE STARTRECOVER END	ElapsedMs=385688.864 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
135234	135250	C1 CLEANUP FULFILLED	ElapsedMs=385688.921 | Actor=PC_Hero | Generation=277 | Status=PERSISTED | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | ActualGroup=5 | PhysicalCollisionChanged=0
135251	135277	ENGINE SetCollisionGroup	ElapsedMs=385688.938 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=1 | PlayerAniPhase=3 | PlayerStateTime=0.661964 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
135278	135298	NATIVE CLEANUP CALL SITE	ElapsedMs=385688.956 | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5
135299	135328	OUTER_FRAME CLEANUP	ElapsedMs=385688.978 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | CurrentAction=1 | CurrentStateTime=0.661964
135329	135369	AISETSTATE CALLSITE	ElapsedMs=385689.007 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentStateTime=0.661964 | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
135370	135394	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=385689.045 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.661964
135395	135421	C1 FINALIZATION	ElapsedMs=385689.067 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=277 | Status=PERSISTED | PhysicalCollisionChanged=0
135422	135446	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=385689.118 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.000000
135447	135486	AISETSTATE CALLSITE	ElapsedMs=385778.615 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.079998 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
135487	135511	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=385778.684 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.079998
135512	135536	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=385778.706 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
135537	135580	AIFULLSTOP CALLSITE	ElapsedMs=385789.704 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
135581	135621	AISETSTATE CALLSITE	ElapsedMs=385789.853 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
135622	135646	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=385789.938 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
135647	135671	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=385789.974 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
135672	135688	C1 LIFECYCLE START	ElapsedMs=385791.284 | Actor=PC_Hero | Generation=280 | Status=CANDIDATE | PhysicalCollisionChanged=0
135689	135713	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=385791.313 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
135714	135738	PRIMARYFIRST StopMotion	ElapsedMs=385791.350
135739	135769	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=385791.375 | Actor=PC_Hero
135770	135794	PRIMARYFIRST PlayMotion	ElapsedMs=385791.374
135795	135805	C1 LIFECYCLE STATUS	ElapsedMs=385791.462 | Event=PERSISTED | Actor=PC_Hero | Generation=280 | Status=PERSISTED | PhysicalCollisionChanged=0
135806	135822	C1 LIFECYCLE START	ElapsedMs=385959.297 | Actor=PC_Hero | Generation=281 | Status=CANDIDATE | PhysicalCollisionChanged=0
135823	135836	C1-O2 OUTER BINDING	ElapsedMs=385959.329 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=281 | Status=CANDIDATE | PhysicalCollisionChanged=0
135837	135861	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=385959.340 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.168990
135862	135886	PRIMARYFIRST StopMotion	ElapsedMs=385959.377
135887	135920	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=385959.401 | Actor=PC_Hero
135921	135945	PRIMARYFIRST PlayMotion	ElapsedMs=385959.400
135946	135956	C1 LIFECYCLE STATUS	ElapsedMs=385959.499 | Event=PERSISTED | Actor=PC_Hero | Generation=281 | Status=PERSISTED | PhysicalCollisionChanged=0
135957	135981	MARKER OWNERSHIP DECISION	ElapsedMs=385959.515 | Actor=PC_Hero | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
135982	135996	G3AB_COL_RIGHT RECEIVED	ElapsedMs=386233.392 | Actor=PC_Hero | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
135997	136013	C1 OFFENSE REQUEST	ElapsedMs=386233.422 | Actor=PC_Hero | Generation=281 | Status=PERSISTED | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | ActualGroup=7 | PhysicalCollisionChanged=0
136014	136040	ENGINE SetCollisionGroup	ElapsedMs=386233.452 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | PlayerAction=1 | PlayerAniPhase=1 | PlayerStateTime=0.453983 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
136041	136060	C1-O2-P1 OFFENSE SCOPE	ElapsedMs=386233.475 | SourceAddress=E6F50010
136061	136121	OUTER_FRAME OFFENSE	ElapsedMs=386233.489 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | MarkerAction=ACCEPTED | SetCollisionGroupAction=REQUESTED_ITEM_ATTACK | CurrentAction=1 | CurrentStateTime=0.453983
136122	136146	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=386289.885 | Actor=Golem | CurrentAction=26 | CurrentStateTime=0.000000
136147	136169	COMBATMOVE STARTRECOVER BEGIN	ElapsedMs=386447.480 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=1 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
136170	136193	HIT STARTRECOVER BEGIN STACK	ElapsedMs=386447.528 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=1 | CurrentStateTime=0.657976 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
136194	136218	PRIMARYFIRST StopMotion	ElapsedMs=386447.577
136219	136245	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=386447.607 | Actor=PC_Hero
136246	136270	PRIMARYFIRST PlayMotion	ElapsedMs=386447.606
136271	136293	COMBATMOVE STARTRECOVER END	ElapsedMs=386447.674 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
136294	136310	C1 CLEANUP FULFILLED	ElapsedMs=386447.731 | Actor=PC_Hero | Generation=281 | Status=PERSISTED | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | ActualGroup=5 | PhysicalCollisionChanged=0
136311	136337	ENGINE SetCollisionGroup	ElapsedMs=386447.747 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=1 | PlayerAniPhase=3 | PlayerStateTime=0.657976 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
136338	136358	NATIVE CLEANUP CALL SITE	ElapsedMs=386447.766 | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5
136359	136388	OUTER_FRAME CLEANUP	ElapsedMs=386447.790 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | CurrentAction=1 | CurrentStateTime=0.657976
136389	136429	AISETSTATE CALLSITE	ElapsedMs=386447.822 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentStateTime=0.657976 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
136430	136454	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=386447.863 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.657976
136455	136481	C1 FINALIZATION	ElapsedMs=386447.885 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=281 | Status=PERSISTED | PhysicalCollisionChanged=0
136482	136506	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=386447.909 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.000000
136507	136546	AISETSTATE CALLSITE	ElapsedMs=386665.505 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.205976 | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Recover_N_Fwd_00_%_00_P0_0_L.xmot
136547	136571	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=386665.575 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.205976
136572	136596	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=386665.598 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
136597	136613	C1 LIFECYCLE START	ElapsedMs=386677.379 | Actor=PC_Hero | Generation=283 | Status=CANDIDATE | PhysicalCollisionChanged=0
136614	136638	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=386677.416 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
136639	136663	PRIMARYFIRST StopMotion	ElapsedMs=386677.455
136664	136694	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=386677.481 | Actor=PC_Hero
136695	136719	PRIMARYFIRST PlayMotion	ElapsedMs=386677.480
136720	136730	C1 LIFECYCLE STATUS	ElapsedMs=386677.566 | Event=PERSISTED | Actor=PC_Hero | Generation=283 | Status=PERSISTED | PhysicalCollisionChanged=0
136731	136747	C1 LIFECYCLE START	ElapsedMs=386847.916 | Actor=PC_Hero | Generation=284 | Status=CANDIDATE | PhysicalCollisionChanged=0
136748	136761	C1-O2 OUTER BINDING	ElapsedMs=386847.955 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=284 | Status=CANDIDATE | PhysicalCollisionChanged=0
136762	136786	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=386847.969 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.171003
136787	136811	PRIMARYFIRST StopMotion	ElapsedMs=386848.007
136812	136845	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=386848.031 | Actor=PC_Hero
136846	136870	PRIMARYFIRST PlayMotion	ElapsedMs=386848.030
136871	136881	C1 LIFECYCLE STATUS	ElapsedMs=386848.124 | Event=PERSISTED | Actor=PC_Hero | Generation=284 | Status=PERSISTED | PhysicalCollisionChanged=0
136882	136906	MARKER OWNERSHIP DECISION	ElapsedMs=386848.140 | Actor=PC_Hero | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
136907	136931	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=387027.843 | Actor=Golem | CurrentAction=9 | CurrentStateTime=0.000000
136932	136946	G3AB_COL_RIGHT RECEIVED	ElapsedMs=387120.464 | Actor=PC_Hero | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
136947	136963	C1 OFFENSE REQUEST	ElapsedMs=387120.495 | Actor=PC_Hero | Generation=284 | Status=PERSISTED | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | ActualGroup=7 | PhysicalCollisionChanged=0
136964	136990	ENGINE SetCollisionGroup	ElapsedMs=387120.525 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | PlayerAction=1 | PlayerAniPhase=1 | PlayerStateTime=0.453995 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
136991	137010	C1-O2-P1 OFFENSE SCOPE	ElapsedMs=387120.548 | SourceAddress=E6F50010
137011	137071	OUTER_FRAME OFFENSE	ElapsedMs=387120.562 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | MarkerAction=ACCEPTED | SetCollisionGroupAction=REQUESTED_ITEM_ATTACK | CurrentAction=1 | CurrentStateTime=0.453995
137072	137094	COMBATMOVE STARTRECOVER BEGIN	ElapsedMs=387341.583 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=1 | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
137095	137118	HIT STARTRECOVER BEGIN STACK	ElapsedMs=387341.634 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=1 | CurrentStateTime=0.661988 | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
137119	137143	PRIMARYFIRST StopMotion	ElapsedMs=387341.685
137144	137170	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=387341.710 | Actor=PC_Hero
137171	137195	PRIMARYFIRST PlayMotion	ElapsedMs=387341.709
137196	137218	COMBATMOVE STARTRECOVER END	ElapsedMs=387341.782 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
137219	137235	C1 CLEANUP FULFILLED	ElapsedMs=387341.842 | Actor=PC_Hero | Generation=284 | Status=PERSISTED | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | ActualGroup=5 | PhysicalCollisionChanged=0
137236	137262	ENGINE SetCollisionGroup	ElapsedMs=387341.858 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=1 | PlayerAniPhase=3 | PlayerStateTime=0.661988 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
137263	137283	NATIVE CLEANUP CALL SITE	ElapsedMs=387341.877 | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5
137284	137313	OUTER_FRAME CLEANUP	ElapsedMs=387341.900 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | CurrentAction=1 | CurrentStateTime=0.661988
137314	137354	AISETSTATE CALLSITE	ElapsedMs=387341.933 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentStateTime=0.661988 | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
137355	137379	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=387341.974 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.661988
137380	137406	C1 FINALIZATION	ElapsedMs=387342.038 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=284 | Status=PERSISTED | PhysicalCollisionChanged=0
137407	137431	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=387342.081 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.000000
137432	137471	AISETSTATE CALLSITE	ElapsedMs=387365.159 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.012978 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
137472	137496	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=387365.232 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.012978
137497	137521	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=387365.255 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
137522	137565	AIFULLSTOP CALLSITE	ElapsedMs=387372.506 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
137566	137606	AISETSTATE CALLSITE	ElapsedMs=387372.754 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
137607	137631	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=387372.801 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
137632	137656	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=387372.824 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
