File	StartLine	EndLine	Bytes
full_source_part_001.txt	1	286	59816
full_source_part_002.txt	287	514	59967
full_source_part_003.txt	515	753	59939
full_source_part_004.txt	754	1047	59950
full_source_part_005.txt	1048	1301	59840
full_source_part_006.txt	1302	1605	59691
full_source_part_007.txt	1606	1855	59615
full_source_part_008.txt	1856	2166	59982
full_source_part_009.txt	2167	2431	59744
full_source_part_010.txt	2432	2724	59775
full_source_part_011.txt	2725	2825	28042
