StartLine	EndLine	Event	SelectedFields
44848	44871	HIT STARTRECOVER BEGIN STACK	ElapsedMs=160605.537 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=1 | CurrentStateTime=0.739958 | CurrentMovementAni=Hero_Stand_None_1H_P3_Attack_Hit_N_Fwd_00_%_00_P0_106_L.xmot
44872	44896	PRIMARYFIRST StopMotion	ElapsedMs=160608.929
44897	44923	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=160608.964 | Actor=PC_Hero
44924	44948	PRIMARYFIRST PlayMotion	ElapsedMs=160608.962
44949	44971	COMBATMOVE STARTRECOVER END	ElapsedMs=160609.033 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentMovementAni=Hero_Stand_None_1H_P3_Attack_Hit_N_Fwd_00_%_00_P0_106_L.xmot
44972	44988	C1 CLEANUP FULFILLED	ElapsedMs=160609.095 | Actor=PC_Hero | Generation=56 | Status=PERSISTED | Source=It_1H_Sword_Rust_01 | SourceAddress=E70E8610 | ActualGroup=5 | PhysicalCollisionChanged=0
44989	45015	ENGINE SetCollisionGroup	ElapsedMs=160609.111 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=1 | PlayerAniPhase=3 | PlayerStateTime=0.739958 | PlayerCurrentMovementAni=Hero_Stand_None_1H_P3_Attack_Hit_N_Fwd_00_%_00_P0_106_L.xmot
45016	45036	NATIVE CLEANUP CALL SITE	ElapsedMs=160609.131 | Source=It_1H_Sword_Rust_01 | SourceAddress=E70E8610 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5
45037	45066	OUTER_FRAME CLEANUP	ElapsedMs=160609.156 | Actor=PC_Hero | Source=It_1H_Sword_Rust_01 | SourceAddress=E70E8610 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | CurrentAction=1 | CurrentStateTime=0.739958
45067	45106	AISETSTATE CALLSITE	ElapsedMs=160609.186 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentStateTime=0.739958 | CurrentMovementAni=Hero_Stand_None_1H_P3_Attack_Hit_N_Fwd_00_%_00_P0_106_L.xmot
45107	45131	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=160609.226 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.739958
45132	45154	C1 FINALIZATION	ElapsedMs=160609.248 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=56 | Status=PERSISTED | PhysicalCollisionChanged=0
45155	45179	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=160609.269 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.000000
45180	45206	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=161559.429 | Actor=PC_Hero
