StartLine	EndLine	Event	SelectedFields
336095	336139	AIFULLSTOP CALLSITE	ElapsedMs=789730.136 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=1 | CurrentStateTime=0.103998 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
336140	336177	COMBATMOVE FULLSTOP STACK	ElapsedMs=789730.209 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=1 | CurrentStateTime=0.103998 | CurrentMovementAni=Hero_Stand_None_2H_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
336178	336194	C1 LIFECYCLE START	ElapsedMs=789735.565 | Actor=PC_Hero | Generation=675 | Status=CANDIDATE | PhysicalCollisionChanged=0
336195	336219	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=789735.591 | Actor=PC_Hero | CurrentAction=29 | CurrentStateTime=0.000000
336220	336244	PRIMARYFIRST StopMotion	ElapsedMs=789735.630
336245	336275	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=789735.656 | Actor=PC_Hero
336276	336300	PRIMARYFIRST PlayMotion	ElapsedMs=789735.655
336301	336311	C1 LIFECYCLE STATUS	ElapsedMs=789735.737 | Event=PERSISTED | Actor=PC_Hero | Generation=675 | Status=PERSISTED | PhysicalCollisionChanged=0
336312	336338	ENGINE SetCollisionGroup	ElapsedMs=790195.726 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=29 | PlayerAniPhase=4 | PlayerStateTime=0.466942 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P1_LieKnockDown_Begin_N_Back_00_%_00_P0_150.xmot
336339	336363	PRIMARYFIRST StopMotion	ElapsedMs=790939.437
336364	336390	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=790939.542 | Actor=PC_Hero
336391	336415	PRIMARYFIRST PlayMotion	ElapsedMs=790939.540
336416	336455	AISETSTATE CALLSITE	ElapsedMs=791751.491 | Actor=PC_Hero | CurrentAction=29 | CurrentAniPhase=4 | CurrentStateTime=2.017867 | CurrentMovementAni=Hero_LieKnockDown_None_2H_P0_SitKnockDown_Begin_N_Back_00_%_00_P0_0.xmot
336456	336480	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=791751.568 | Actor=PC_Hero | CurrentAction=29 | CurrentStateTime=2.017867
336481	336503	C1 FINALIZATION	ElapsedMs=791751.596 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=675 | Status=PERSISTED | PhysicalCollisionChanged=0
336504	336528	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=791751.617 | Actor=PC_Hero | CurrentAction=29 | CurrentStateTime=0.000000
336529	336568	AISETSTATE CALLSITE	ElapsedMs=791751.639 | Actor=PC_Hero | CurrentAction=29 | CurrentAniPhase=4 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_LieKnockDown_None_2H_P0_SitKnockDown_Begin_N_Back_00_%_00_P0_0.xmot
336569	336593	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=791751.678 | Actor=PC_Hero | CurrentAction=29 | CurrentStateTime=0.000000
336594	336618	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=791751.699 | Actor=PC_Hero | CurrentAction=29 | CurrentStateTime=0.000000
336619	336635	C1 LIFECYCLE START	ElapsedMs=791774.670 | Actor=PC_Hero | Generation=676 | Status=CANDIDATE | PhysicalCollisionChanged=0
336636	336649	C1-O2 OUTER BINDING	ElapsedMs=791774.704 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=676 | Status=CANDIDATE | PhysicalCollisionChanged=0
336650	336674	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=791774.716 | Actor=PC_Hero | CurrentAction=31 | CurrentStateTime=0.000000
336675	336699	PRIMARYFIRST StopMotion	ElapsedMs=791778.130
336700	336729	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=791778.162 | Actor=PC_Hero
336730	336754	PRIMARYFIRST PlayMotion	ElapsedMs=791778.160
336755	336765	C1 LIFECYCLE STATUS	ElapsedMs=791778.261 | Event=PERSISTED | Actor=PC_Hero | Generation=676 | Status=PERSISTED | PhysicalCollisionChanged=0
336766	336788	COMBATMOVE STARTRECOVER BEGIN	ElapsedMs=792767.623 | Actor=PC_Hero | CurrentAction=31 | CurrentAniPhase=1 | CurrentMovementAni=Hero_SitKnockDown_None_2H_P0_GetUpParade_Hit_N_Fwd_00_%_00_P0_0.xmot
336789	336813	PRIMARYFIRST StopMotion	ElapsedMs=792769.450
336814	336840	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=792769.500 | Actor=PC_Hero
336841	336865	PRIMARYFIRST PlayMotion	ElapsedMs=792769.499
336866	336888	COMBATMOVE STARTRECOVER END	ElapsedMs=792769.616 | Actor=PC_Hero | CurrentAction=31 | CurrentAniPhase=3 | CurrentMovementAni=Hero_SitKnockDown_None_2H_P0_GetUpParade_Hit_N_Fwd_00_%_00_P0_0.xmot
336889	336928	AISETSTATE CALLSITE	ElapsedMs=792769.691 | Actor=PC_Hero | CurrentAction=31 | CurrentAniPhase=3 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_SitKnockDown_None_2H_P0_GetUpParade_Hit_N_Fwd_00_%_00_P0_0.xmot
336929	336953	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=792769.761 | Actor=PC_Hero | CurrentAction=31 | CurrentStateTime=0.000000
336954	336976	C1 FINALIZATION	ElapsedMs=792769.795 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=676 | Status=PERSISTED | PhysicalCollisionChanged=0
336977	337001	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=792769.816 | Actor=PC_Hero | CurrentAction=31 | CurrentStateTime=0.000000
337002	337041	AISETSTATE CALLSITE	ElapsedMs=792784.152 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_SitKnockDown_None_2H_P0_GetUpParade_Recover_N_Fwd_00_%_00_P0_0.xmot
337042	337066	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=792784.228 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
337067	337091	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=792784.251 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
337092	337131	AISETSTATE CALLSITE	ElapsedMs=792798.713 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_SitKnockDown_None_2H_P0_GetUpParade_Recover_N_Fwd_00_%_00_P0_0.xmot
337132	337156	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=792798.840 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
337157	337181	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=792798.881 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
337182	337208	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=792955.369 | Actor=PC_Hero
337209	337233	PRIMARYFIRST PlayMotion	ElapsedMs=792955.367
337234	337258	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=792993.037 | Actor=NPC_Roddy | CurrentAction=10 | CurrentStateTime=0.000000
337259	337285	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=793144.560 | Actor=PC_Hero
337286	337310	PRIMARYFIRST PlayMotion	ElapsedMs=793144.559
337311	337335	PRIMARYFIRST StopMotion	ElapsedMs=793159.237
337336	337360	PRIMARYFIRST StopMotion	ElapsedMs=793159.289
337361	337387	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=793159.314 | Actor=PC_Hero
337388	337412	PRIMARYFIRST PlayMotion	ElapsedMs=793159.313
337413	337439	ENGINE SetCollisionGroup	ElapsedMs=793254.863 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | PlayerAction=0 | PlayerAniPhase=12 | PlayerStateTime=0.445992 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P0_Move_Stand_N_Fwd_00_%_00_P0_0.xmot
337440	337464	PRIMARYFIRST StopMotion	ElapsedMs=793331.174
337465	337491	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=793331.226 | Actor=PC_Hero
337492	337516	PRIMARYFIRST PlayMotion	ElapsedMs=793331.225
337517	337541	PRIMARYFIRST StopMotion	ElapsedMs=793662.703
337542	337568	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=793662.758 | Actor=PC_Hero
337569	337593	PRIMARYFIRST PlayMotion	ElapsedMs=793662.757
337594	337618	PRIMARYFIRST StopMotion	ElapsedMs=793719.030
337619	337645	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=793719.082 | Actor=PC_Hero
337646	337670	PRIMARYFIRST PlayMotion	ElapsedMs=793719.081
337671	337697	ENGINE SetCollisionGroup	ElapsedMs=793802.967 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=0 | PlayerAniPhase=10 | PlayerStateTime=0.991973 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P0_Move_Sprint_N_Right_00_%_00_P0_400.xmot
337698	337737	AISETSTATE CALLSITE	ElapsedMs=793927.734 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=10 | CurrentStateTime=1.113980 | CurrentMovementAni=Hero_Stand_None_2H_P0_Move_Sprint_N_Right_00_%_00_P0_400.xmot
337738	337762	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=793927.802 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=1.113980
337763	337787	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=793927.824 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
337788	337804	C1 LIFECYCLE START	ElapsedMs=793941.417 | Actor=PC_Hero | Generation=678 | Status=CANDIDATE | PhysicalCollisionChanged=0
337805	337818	C1-O2 OUTER BINDING	ElapsedMs=793941.454 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=678 | Status=CANDIDATE | PhysicalCollisionChanged=0
337819	337843	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=793941.466 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.000000
337844	337868	PRIMARYFIRST StopMotion	ElapsedMs=793941.503
337869	337901	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=793941.526 | Actor=PC_Hero
337902	337926	PRIMARYFIRST PlayMotion	ElapsedMs=793941.526
337927	337937	C1 LIFECYCLE STATUS	ElapsedMs=793941.623 | Event=PERSISTED | Actor=PC_Hero | Generation=678 | Status=PERSISTED | PhysicalCollisionChanged=0
337938	337962	MARKER OWNERSHIP DECISION	ElapsedMs=793941.640 | Actor=PC_Hero | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
337963	337979	C1 OFFENSE REQUEST	ElapsedMs=794200.096 | Actor=PC_Hero | Generation=678 | Status=PERSISTED | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | ActualGroup=7 | PhysicalCollisionChanged=0
337980	338006	ENGINE SetCollisionGroup	ElapsedMs=794200.131 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | PlayerAction=1 | PlayerAniPhase=1 | PlayerStateTime=0.259004 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
338007	338026	C1-O2-P1 OFFENSE SCOPE	ElapsedMs=794200.155 | SourceAddress=E6F50010
338027	338056	OUTER_FRAME OFFENSE	ElapsedMs=794200.170 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | CurrentAction=1 | CurrentStateTime=0.259004
338057	338079	COMBATMOVE STARTRECOVER BEGIN	ElapsedMs=794691.428 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=1 | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
338080	338103	HIT STARTRECOVER BEGIN STACK	ElapsedMs=794691.483 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=1 | CurrentStateTime=0.748961 | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
338104	338128	PRIMARYFIRST StopMotion	ElapsedMs=794691.539
338129	338155	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=794691.564 | Actor=PC_Hero
338156	338180	PRIMARYFIRST PlayMotion	ElapsedMs=794691.563
338181	338203	COMBATMOVE STARTRECOVER END	ElapsedMs=794691.631 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
338204	338220	C1 CLEANUP FULFILLED	ElapsedMs=794691.682 | Actor=PC_Hero | Generation=678 | Status=PERSISTED | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | ActualGroup=5 | PhysicalCollisionChanged=0
338221	338247	ENGINE SetCollisionGroup	ElapsedMs=794691.698 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=1 | PlayerAniPhase=3 | PlayerStateTime=0.748961 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
338248	338268	NATIVE CLEANUP CALL SITE	ElapsedMs=794691.717 | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5
338269	338298	OUTER_FRAME CLEANUP	ElapsedMs=794691.739 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=E6F50010 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | CurrentAction=1 | CurrentStateTime=0.748961
338299	338338	AISETSTATE CALLSITE	ElapsedMs=794691.767 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentStateTime=0.748961 | CurrentMovementAni=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
338339	338363	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=794691.806 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.748961
338364	338386	C1 FINALIZATION	ElapsedMs=794691.829 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=678 | Status=PERSISTED | PhysicalCollisionChanged=0
338387	338411	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=794691.849 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.000000
338412	338436	PRIMARYFIRST StopMotion	ElapsedMs=794705.688
338437	338461	PRIMARYFIRST StopMotion	ElapsedMs=794705.753
338462	338488	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=794705.807 | Actor=PC_Hero
338489	338513	PRIMARYFIRST PlayMotion	ElapsedMs=794705.806
338514	338553	AISETSTATE CALLSITE	ElapsedMs=794721.649 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=12 | CurrentStateTime=0.014008 | CurrentMovementAni=Hero_Stand_None_2H_P1_Move_Stand_N_Fwd_00_%_00_P1_0.xmot
338554	338578	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=794721.718 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.014008
338579	338603	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=794721.740 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
338604	338620	C1 LIFECYCLE START	ElapsedMs=794736.141 | Actor=PC_Hero | Generation=679 | Status=CANDIDATE | PhysicalCollisionChanged=0
338621	338634	C1-O2 OUTER BINDING	ElapsedMs=794736.182 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=679 | Status=CANDIDATE | PhysicalCollisionChanged=0
338635	338659	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=794736.196 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.000000
338660	338684	PRIMARYFIRST StopMotion	ElapsedMs=794736.231
338685	338717	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=794736.256 | Actor=PC_Hero
338718	338742	PRIMARYFIRST PlayMotion	ElapsedMs=794736.255
