StartLine	EndLine	Event	SelectedFields
176331	176355	PRIMARYFIRST StopMotion	ElapsedMs=482487.067
176356	176382	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=482487.094 | Actor=PC_Hero
176383	176407	PRIMARYFIRST PlayMotion	ElapsedMs=482487.094
176408	176430	COMBATMOVE STARTRECOVER END	ElapsedMs=482487.162 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentMovementAni=Hero_Stand_None_Staff_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
176431	176447	C1 CLEANUP FULFILLED	ElapsedMs=482487.214 | Actor=PC_Hero | Generation=263 | Status=PERSISTED | Source=Wrestling Staff_BBM | SourceAddress=E6AAC610 | ActualGroup=5 | PhysicalCollisionChanged=0
176448	176474	ENGINE SetCollisionGroup	ElapsedMs=482487.228 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=1 | PlayerAniPhase=3 | PlayerStateTime=0.753963 | PlayerCurrentMovementAni=Hero_Stand_None_Staff_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
176475	176495	NATIVE CLEANUP CALL SITE	ElapsedMs=482487.246 | Source=Wrestling Staff_BBM | SourceAddress=E6AAC610 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5
176496	176525	OUTER_FRAME CLEANUP	ElapsedMs=482487.268 | Actor=PC_Hero | Source=Wrestling Staff_BBM | SourceAddress=E6AAC610 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | CurrentAction=1 | CurrentStateTime=0.753963
176526	176565	AISETSTATE CALLSITE	ElapsedMs=482487.296 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentStateTime=0.753963 | CurrentMovementAni=Hero_Stand_None_Staff_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot
176566	176590	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=482487.332 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.753963
176591	176613	C1 FINALIZATION	ElapsedMs=482487.352 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=263 | Status=PERSISTED | PhysicalCollisionChanged=0
176614	176638	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=482487.370 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.000000
176639	176678	AISETSTATE CALLSITE	ElapsedMs=482818.112 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=3 | CurrentStateTime=0.319983 | CurrentMovementAni=Hero_Stand_None_Staff_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot
176679	176703	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=482818.183 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.319983
176704	176728	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=482818.205 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
176729	176745	C1 LIFECYCLE START	ElapsedMs=482829.719 | Actor=PC_Hero | Generation=266 | Status=CANDIDATE | PhysicalCollisionChanged=0
176746	176759	C1-O2 OUTER BINDING	ElapsedMs=482829.753 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=266 | Status=CANDIDATE | PhysicalCollisionChanged=0
176760	176784	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=482829.764 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.000000
176785	176809	PRIMARYFIRST StopMotion	ElapsedMs=482829.834
176810	176842	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=482829.861 | Actor=PC_Hero
176843	176867	PRIMARYFIRST PlayMotion	ElapsedMs=482829.860
176868	176878	C1 LIFECYCLE STATUS	ElapsedMs=482829.951 | Event=PERSISTED | Actor=PC_Hero | Generation=266 | Status=PERSISTED | PhysicalCollisionChanged=0
176879	176903	MARKER OWNERSHIP DECISION	ElapsedMs=482829.966 | Actor=PC_Hero | CurrentMovementAni=Hero_Stand_None_Staff_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
176904	176920	C1 OFFENSE REQUEST	ElapsedMs=483081.291 | Actor=PC_Hero | Generation=266 | Status=PERSISTED | Source=Wrestling Staff_BBM | SourceAddress=E6AAC610 | ActualGroup=7 | PhysicalCollisionChanged=0
176921	176947	ENGINE SetCollisionGroup	ElapsedMs=483081.328 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | PlayerAction=1 | PlayerAniPhase=1 | PlayerStateTime=0.251971 | PlayerCurrentMovementAni=Hero_Stand_None_Staff_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
176948	176967	C1-O2-P1 OFFENSE SCOPE	ElapsedMs=483081.352 | SourceAddress=E6AAC610
176968	176997	OUTER_FRAME OFFENSE	ElapsedMs=483081.367 | Actor=PC_Hero | Source=Wrestling Staff_BBM | SourceAddress=E6AAC610 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | CurrentAction=1 | CurrentStateTime=0.251971
176998	177022	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=483242.741 | Actor=Golem | CurrentAction=9 | CurrentStateTime=0.000000
177023	177045	COMBATMOVE STARTRECOVER BEGIN	ElapsedMs=483410.899 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=1 | CurrentMovementAni=Hero_Stand_None_Staff_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
177046	177069	HIT STARTRECOVER BEGIN STACK	ElapsedMs=483410.953 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=1 | CurrentStateTime=0.581958 | CurrentMovementAni=Hero_Stand_None_Staff_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
177070	177094	PRIMARYFIRST StopMotion	ElapsedMs=483411.005
177095	177121	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=483411.030 | Actor=PC_Hero
177122	177146	PRIMARYFIRST PlayMotion	ElapsedMs=483411.029
177147	177169	COMBATMOVE STARTRECOVER END	ElapsedMs=483411.096 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentMovementAni=Hero_Stand_None_Staff_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
177170	177186	C1 CLEANUP FULFILLED	ElapsedMs=483411.150 | Actor=PC_Hero | Generation=266 | Status=PERSISTED | Source=Wrestling Staff_BBM | SourceAddress=E6AAC610 | ActualGroup=5 | PhysicalCollisionChanged=0
177187	177213	ENGINE SetCollisionGroup	ElapsedMs=483411.166 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=1 | PlayerAniPhase=3 | PlayerStateTime=0.581958 | PlayerCurrentMovementAni=Hero_Stand_None_Staff_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
177214	177234	NATIVE CLEANUP CALL SITE	ElapsedMs=483411.186 | Source=Wrestling Staff_BBM | SourceAddress=E6AAC610 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5
177235	177264	OUTER_FRAME CLEANUP	ElapsedMs=483411.208 | Actor=PC_Hero | Source=Wrestling Staff_BBM | SourceAddress=E6AAC610 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | CurrentAction=1 | CurrentStateTime=0.581958
177265	177304	AISETSTATE CALLSITE	ElapsedMs=483411.235 | Actor=PC_Hero | CurrentAction=1 | CurrentAniPhase=3 | CurrentStateTime=0.581958 | CurrentMovementAni=Hero_Stand_None_Staff_P1_Attack_Hit_N_Fwd_00_%_00_P0_90_L.xmot
177305	177329	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=483411.274 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.581958
177330	177352	C1 FINALIZATION	ElapsedMs=483411.297 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=266 | Status=PERSISTED | PhysicalCollisionChanged=0
177353	177377	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=483411.317 | Actor=PC_Hero | CurrentAction=1 | CurrentStateTime=0.000000
