StartLine	EndLine	Event	SelectedFields
22596	22619	HIT STARTRECOVER BEGIN STACK	ElapsedMs=92668.098 | Actor=PC_Hero | CurrentAction=2 | CurrentAniPhase=1 | CurrentStateTime=0.994922 | CurrentMovementAni=Hero_Stand_None_2H_P0_PowerAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
22620	22644	PRIMARYFIRST StopMotion	ElapsedMs=92668.176
22645	22671	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=92668.201 | Actor=PC_Hero
22672	22696	PRIMARYFIRST PlayMotion	ElapsedMs=92668.200
22697	22719	COMBATMOVE STARTRECOVER END	ElapsedMs=92668.268 | Actor=PC_Hero | CurrentAction=2 | CurrentAniPhase=3 | CurrentMovementAni=Hero_Stand_None_2H_P0_PowerAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
22720	22736	C1 CLEANUP FULFILLED	ElapsedMs=92668.327 | Actor=PC_Hero | Generation=29 | Status=PERSISTED | Source=It_2H_Sword_Flamberge | SourceAddress=E70E8610 | ActualGroup=5 | PhysicalCollisionChanged=0
22737	22763	ENGINE SetCollisionGroup	ElapsedMs=92668.343 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=2 | PlayerAniPhase=3 | PlayerStateTime=0.994922 | PlayerCurrentMovementAni=Hero_Stand_None_2H_P0_PowerAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
22764	22784	NATIVE CLEANUP CALL SITE	ElapsedMs=92668.362 | Source=It_2H_Sword_Flamberge | SourceAddress=E70E8610 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5
22785	22814	OUTER_FRAME CLEANUP	ElapsedMs=92668.384 | Actor=PC_Hero | Source=It_2H_Sword_Flamberge | SourceAddress=E70E8610 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | CurrentAction=2 | CurrentStateTime=0.994922
22815	22854	AISETSTATE CALLSITE	ElapsedMs=92668.413 | Actor=PC_Hero | CurrentAction=2 | CurrentAniPhase=3 | CurrentStateTime=0.994922 | CurrentMovementAni=Hero_Stand_None_2H_P0_PowerAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
22855	22879	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=92668.453 | Actor=PC_Hero | CurrentAction=2 | CurrentStateTime=0.994922
22880	22902	C1 FINALIZATION	ElapsedMs=92668.476 | Reason=AISETSTATE_AFTER_ORIGINAL | Actor=PC_Hero | Generation=29 | Status=PERSISTED | PhysicalCollisionChanged=0
22903	22927	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=92668.496 | Actor=PC_Hero | CurrentAction=2 | CurrentStateTime=0.000000
