StartLine	EndLine	Event	SelectedFields
196691	196717	ENGINE SetCollisionGroup	ElapsedMs=510369.150 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | PlayerAction=2 | PlayerAniPhase=1 | PlayerStateTime=0.590950 | PlayerCurrentMovementAni=Hero_Stand_None_Staff_P0_PowerAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
196718	196737	C1-O2-P1 OFFENSE SCOPE	ElapsedMs=510369.172 | SourceAddress=E6AAC610
196738	196767	OUTER_FRAME OFFENSE	ElapsedMs=510369.186 | Actor=PC_Hero | Source=Wrestling Staff_BBM | SourceAddress=E6AAC610 | RequestedGroup=7 | BeforeGroup=5 | AfterGroup=7 | CurrentAction=2 | CurrentStateTime=0.590950
196768	196790	COMBATMOVE STARTRECOVER BEGIN	ElapsedMs=510773.581 | Actor=PC_Hero | CurrentAction=2 | CurrentAniPhase=1 | CurrentMovementAni=Hero_Stand_None_Staff_P0_PowerAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
196791	196814	HIT STARTRECOVER BEGIN STACK	ElapsedMs=510773.649 | Actor=PC_Hero | CurrentAction=2 | CurrentAniPhase=1 | CurrentStateTime=0.994950 | CurrentMovementAni=Hero_Stand_None_Staff_P0_PowerAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
196815	196839	PRIMARYFIRST StopMotion	ElapsedMs=510773.703
196840	196866	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=510773.727 | Actor=PC_Hero
196867	196891	PRIMARYFIRST PlayMotion	ElapsedMs=510773.726
196892	196914	COMBATMOVE STARTRECOVER END	ElapsedMs=510773.791 | Actor=PC_Hero | CurrentAction=2 | CurrentAniPhase=3 | CurrentMovementAni=Hero_Stand_None_Staff_P0_PowerAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
196915	196931	C1 CLEANUP FULFILLED	ElapsedMs=510773.846 | Actor=PC_Hero | Generation=331 | Status=PERSISTED | Source=Wrestling Staff_BBM | SourceAddress=E6AAC610 | ActualGroup=5 | PhysicalCollisionChanged=0
196932	196958	ENGINE SetCollisionGroup	ElapsedMs=510773.861 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | PlayerAction=2 | PlayerAniPhase=3 | PlayerStateTime=0.994950 | PlayerCurrentMovementAni=Hero_Stand_None_Staff_P0_PowerAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
196959	196979	NATIVE CLEANUP CALL SITE	ElapsedMs=510773.879 | Source=Wrestling Staff_BBM | SourceAddress=E6AAC610 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5
196980	197009	OUTER_FRAME CLEANUP	ElapsedMs=510773.900 | Actor=PC_Hero | Source=Wrestling Staff_BBM | SourceAddress=E6AAC610 | RequestedGroup=5 | BeforeGroup=7 | AfterGroup=5 | CurrentAction=2 | CurrentStateTime=0.994950
197010	197049	AISETSTATE CALLSITE	ElapsedMs=510773.927 | Actor=PC_Hero | CurrentAction=2 | CurrentAniPhase=3 | CurrentStateTime=0.994950 | CurrentMovementAni=Hero_Stand_None_Staff_P0_PowerAttack_Hit_N_Fwd_00_%_00_P1_100_R.xmot
197050	197074	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=510773.965 | Actor=PC_Hero | CurrentAction=2 | CurrentStateTime=0.994950
